date,close,high,low,open,volume,ma_20_unnamed: 6_level_1,ma_50_unnamed: 7_level_1,normalised close_unnamed: 8_level_1,return ratio_unnamed: 9_level_1,percentage change open_unnamed: 10_level_1,percentage change high_unnamed: 11_level_1,percentage change low_unnamed: 12_level_1,sector_unnamed: 13_level_1,sector encoded_unnamed: 14_level_1,normalized_close,return_ratio,percentage_change_wrt_low,high_relative_to_close,low_relative_to_close,ma_5,ma_10,ma_15,ma_20,ma_25,ma_30
2022-07-01,13049.8515625,13104.3639582554,12884.7558723757,12987.4476998918,23356,13107.3503417969,13197.7159570313,-0.230955885135399,0.0018624693605721,-0.0047819595732042,0.0041772425911779,-0.0126511546383227,Fast Moving Consumer Goods,8,0.715069772429582,0.00186246936057222,1.2813257135768,1.00417724259118,0.987348845361677,12988.9189453125,12968.3708984375,12993.3521484375,13107.3503417969,13200.8219921875,13154.3133789063
2022-07-04,13364.4541015625,13435.6266835121,13005.228707628,13085.8522107506,2710,13089.1333007813,13185.4027539063,-0.0999935888054625,0.0241077484717558,-0.0208464849139874,0.0053255135906569,-0.0268791670205594,Fast Moving Consumer Goods,8,0.73230849464307,0.0241077484717558,2.76216129689285,1.00532551359066,0.973120832979441,13057.4416015625,13009.876171875,13017.3622395833,13089.1333007813,13214.1894140625,13165.0777994792
2022-07-05,13447.90234375,13505.7762714819,13260.2521320783,13349.0106764902,3132,13086.4052246094,13180.6305859375,-0.065255873546907,0.0062440442051234,-0.0073536871946253,0.004303565437387,-0.0139538648389236,Fast Moving Consumer Goods,8,0.736881061255408,0.00624404420512348,1.41513305933137,1.00430356543739,0.986046135161076,13179.8138671875,13055.171484375,13038.9883463542,13086.4052246094,13213.5521484375,13183.9532552083
2022-07-06,13714.8134765625,13737.6610535016,13304.0965734443,13304.0965734443,22651,13097.3880859375,13185.5800390625,0.0458535121984044,0.0198477893421458,-0.0299469550803651,0.0016659050433431,-0.0299469550803651,Fast Moving Consumer Goods,8,0.751506521329422,0.0198477893421458,3.08714613465763,1.00166590504334,0.970053044919635,13320.52265625,13131.9708007813,13084.7740234375,13097.3880859375,13212.4025,13211.344140625
2022-07-07,13906.60546875,14205.7647704011,13737.6125610563,13737.6610858731,11033,13127.165234375,13192.7937695313,0.125692409206093,0.0139842946107329,-0.0121484990177177,0.0215120291089974,-0.0121519883535547,Fast Moving Consumer Goods,8,0.76201580992558,0.0139842946107329,1.23014757435216,1.021512029109,0.987848011646445,13496.725390625,13226.3028320313,13143.9856770833,13127.165234375,13208.8385546875,13251.2467122396
2022-07-08,13889.0185546875,14100.0529831286,13747.5011594395,14041.2047493715,6532,13161.1538085938,13189.7695507813,0.11837135369953,-0.0012646446397016,0.0109573037205468,0.0151943369943765,-0.0101891573325201,Fast Moving Consumer Goods,8,0.76105213071619,-0.00126464463970166,1.02940449763724,1.01519433699438,0.98981084266748,13664.5587890625,13326.7388671875,13200.4335286458,13161.1538085938,13218.79203125,13278.1114583333
2022-07-11,13684.123046875,13881.8578704366,13553.5180260839,13881.8578704366,5597,13195.1448242188,13190.1816601563,0.0330777438934036,-0.0147523388355866,0.0144499448656112,0.0144499448656112,-0.009544274071763,Fast Moving Consumer Goods,8,0.749824831812319,-0.0147523388355867,0.963624503540365,1.01444994486561,0.990455725928237,13728.492578125,13392.9670898438,13249.4149739583,13195.1448242188,13217.00515625,13299.9066080729
2022-07-12,13645.150390625,13833.0936594599,13591.5152465583,13754.0286579227,8738,13221.2268066406,13194.3555859375,0.0168542621256252,-0.0028480200095029,0.0079792647336818,0.0137736311769798,-0.003930711097441,Fast Moving Consumer Goods,8,0.747689315687696,-0.00284802000950291,0.394622255824374,1.01377363117698,0.996069288902559,13767.9421875,13473.8780273438,13292.76171875,13221.2268066406,13222.7126171875,13305.9504882813
2022-07-13,13743.3115234375,13809.6125966045,13561.799217292,13650.9478669117,20004,13256.9909667969,13207.1286914063,0.0577166385126098,0.0071938476310193,-0.0067206259836466,0.0048242429092808,-0.0132073194903553,Fast Moving Consumer Goods,8,0.753068078700094,0.00719384763101938,1.33840874088509,1.00482424290928,0.986792680509645,13773.641796875,13547.0822265625,13345.8611328125,13256.9909667969,13232.638828125,13305.9423828125
2022-07-14,13491.990234375,13796.4596694985,13406.3981673599,13743.3116751968,15823,13280.6689453125,13214.2401171875,-0.0469030293079543,-0.0182868072686777,0.0186274549904026,0.02256668066271,-0.0063439170595502,Fast Moving Consumer Goods,8,0.739296867884712,-0.0182868072686778,0.638441928597375,1.02256668066271,0.99365608294045,13690.71875,13593.7220703125,13381.1081380208,13280.6689453125,13239.8759375,13289.1519205729
2022-07-15,13644.7119140625,13698.6401105449,13450.3386293716,13532.9107390335,4484,13310.7895019531,13219.083359375,0.0166717337274661,0.0113194330142927,-0.0081937365723175,0.0039523147738151,-0.0142453197923952,Fast Moving Consumer Goods,8,0.74766528925841,0.0113194330142927,1.44511814941575,1.00395231477382,0.985754680207605,13641.857421875,13653.2081054688,13431.7783854167,13310.7895019531,13257.29453125,13289.3029296875
2022-07-18,13650.607421875,13799.7241824489,13577.8753824692,13642.1793273058,7592,13345.8498046875,13225.6462890625,0.0191259073125137,0.0004320727216251,-0.0006174153507383,0.010923818696519,-0.0053281174352155,Fast Moving Consumer Goods,8,0.747988335034804,0.000432072721625154,0.535665833991094,1.01092381869652,0.994671882564784,13635.154296875,13681.8234375,13473.6961588542,13345.8498046875,13283.14671875,13286.6966796875
2022-07-19,13714.228515625,13784.4267951216,13581.7719482609,13581.7719482609,1753,13381.8137695313,13234.759921875,0.0456100054935107,0.0046606785898807,-0.0096583316526491,0.0051186458951448,-0.0096583316526491,Fast Moving Consumer Goods,8,0.751474468253381,0.00466067858988084,0.975252477134145,1.00511864589514,0.990341668347351,13648.969921875,13708.4560546875,13532.2419921875,13381.8137695313,13306.7754296875,13293.7555013021
2022-07-20,13576.9970703125,13874.0621668166,13542.7994465415,13786.3749761555,3047,13413.3226074219,13243.5315234375,-0.011516504865742,-0.0100065012885083,0.0154215180837617,0.0218800295062027,-0.0025187914230184,Fast Moving Consumer Goods,8,0.743954838018523,-0.0100065012885084,0.252515175359722,1.0218800295062,0.997481208576982,13615.70703125,13694.6744140625,13569.9571614583,13413.3226074219,13328.7341796875,13296.4835286458
2022-07-21,13831.4365234375,13861.7369388975,13620.7436891895,13620.7436891895,2315,13456.7301757813,13258.75109375,0.0944011878441805,0.0187404808152575,-0.0152328960112705,0.0021906918640486,-0.0152328960112705,Fast Moving Consumer Goods,8,0.757896909387827,0.0187404808152576,1.54685264663804,1.00219069186405,0.98476710398873,13683.5962890625,13687.1575195313,13623.6801432292,13456.7301757813,13361.2544140625,13313.8293294271
2022-07-22,13829.537109375,13850.6796567697,13641.2046900979,13850.6796567697,12435,13503.9741210938,13275.175859375,0.0936105024668545,-0.0001373258706195,0.0015287964613326,0.0015287964613326,-0.0136181289212775,Fast Moving Consumer Goods,8,0.757792830534905,-0.000137325870619542,1.38061427531961,1.00152879646133,0.986381871078723,13720.561328125,13681.209375,13675.6591796875,13503.9741210938,13392.7438671875,13334.5056640625
2022-07-25,14034.091796875,14068.9230988684,13696.0089495545,13709.4056041674,3604,13554.5866699219,13297.07234375,0.178762236079312,0.0147911449155686,-0.0231355329156325,0.0024819063817971,-0.0240901122932466,Fast Moving Consumer Goods,8,0.769001454107326,0.0147911449155687,2.46847712034716,1.0024819063818,0.975909887706753,13797.258203125,13716.20625,13720.3016927083,13554.5866699219,13436.131484375,13368.8319661458
2022-07-26,13812.193359375,14005.4952715457,13748.3765734942,14005.4952715457,2024,13603.3942871094,13315.5840625,0.0863906709494709,-0.0158113856394619,0.0139950192660389,0.0139950192660389,-0.0046203223644765,Fast Moving Consumer Goods,8,0.756842475559128,-0.0158113856394619,0.464176883282551,1.01399501926604,0.995379677635524,13816.851171875,13732.910546875,13744.5877604167,13603.3942871094,13468.82125,13391.7880533854
2022-07-27,13788.1767578125,13873.0875661957,13688.9444697696,13873.0875661957,6208,13642.2396484375,13337.7903320313,0.0763930742993011,-0.0017387970858515,0.0061582332366836,0.0061582332366836,-0.0071969115123671,Fast Moving Consumer Goods,8,0.755526480068177,-0.00173879708585156,0.724908251779348,1.00615823323668,0.992803088487633,13859.087109375,13737.3970703125,13749.4786458333,13642.2396484375,13502.4755078125,13417.1263346354
2022-07-28,13853.1650390625,13883.7585102388,13780.433947124,13834.9948730161,6349,13683.6183105469,13361.8098242188,0.103446303343155,0.0047133339230784,-0.0013116256101133,0.0022084102145669,-0.0052501426015957,Fast Moving Consumer Goods,8,0.759087528656467,0.00471333392307849,0.52778520776334,1.00220841021457,0.994749857398404,13863.4328125,13773.5145507813,13745.9159505208,13683.6183105469,13538.070703125,13444.9508138021
2022-07-29,14116.5673828125,14224.8119755465,13813.4614005904,13878.9346980589,3936,13736.9541015625,13387.3696679688,0.213095055381149,0.0190138746638237,-0.0168336025543259,0.0076679117379319,-0.0214716491624717,Fast Moving Consumer Goods,8,0.773520723785213,0.0190138746638238,2.19427972057162,1.00766791173793,0.978528350837528,13920.8388671875,13820.7000976563,13761.0858723958,13736.9541015625,13587.3470703125,13480.7597005208
2022-08-01,14295.3017578125,14362.1394561258,13998.7247544848,14068.9230340392,7550,13783.496484375,13412.4452734375,0.28749834612651,0.0126613198629021,-0.0158358828381883,0.0046755010454269,-0.0207464668009276,Fast Moving Consumer Goods,8,0.783314517089641,0.0126613198629022,2.11860014772192,1.00467550104543,0.979253533199072,13973.080859375,13885.16953125,13801.8311197917,13783.496484375,13638.2855078125,13525.623046875
2022-08-02,14570.54296875,14798.2375846471,14228.9529958209,14351.4714982585,8607,13839.628515625,13446.223359375,0.402075364914799,0.0192539629873205,-0.0150352303933597,0.0156270508508489,-0.0234438739628123,Fast Moving Consumer Goods,8,0.798396425809115,0.0192539629873205,2.40066836280535,1.01562705085085,0.976556126037188,14124.75078125,13970.8009765625,13863.5239583333,13839.628515625,13707.6655859375,13578.1428385417
2022-08-03,14486.5087890625,15101.6835565934,14236.1626089543,14710.9883884518,22825,13878.21328125,13478.091796875,0.367093736429305,-0.0057674020705838,0.015495769385015,0.0424653570082611,-0.0172813328424008,Fast Moving Consumer Goods,8,0.793791752609757,-0.00576740207058391,1.75852290385254,1.04246535700826,0.982718667157599,14264.4171875,14061.7521484375,13913.0704427083,13878.21328125,13766.67515625,13629.4657877604
2022-08-04,14365.4033203125,14515.6894303015,14278.3983266706,14467.4129479858,2748,13901.1531738281,13511.209296875,0.316680124597449,-0.0083598795619712,0.0071010625597298,0.0104616700720479,-0.0060565646297499,Fast Moving Consumer Goods,8,0.787155749160654,-0.00835987956197126,0.609347012538373,1.01046167007205,0.99394343537025,14366.86484375,14115.148828125,13971.2979817708,13901.1531738281,13820.2676171875,13676.2030598958
2022-08-05,13716.4697265625,14517.4431717145,13542.8003622054,14419.6238032878,15891,13892.5257324219,13523.8771679688,0.046542973586551,-0.0451733640386146,0.0512634876715856,0.0583950142507059,-0.0126613748157619,Fast Moving Consumer Goods,8,0.751597275948731,-0.0451733640386146,1.28237410071943,1.05839501425071,0.987338625184238,14286.8453125,14103.8420898438,13976.0818359375,13892.5257324219,13846.93234375,13703.9301106771
2022-08-08,14203.4736328125,14346.4039469057,13787.3495698077,13922.7290423231,8871,13918.4932617188,13547.3412695313,0.249272265200687,0.0355050472868319,-0.0197659106319451,0.010063053432435,-0.0292973447033066,Fast Moving Consumer Goods,8,0.778282772771945,0.0355050472868319,3.01815850028267,1.01006305343243,0.970702655296693,14268.4796875,14120.7802734375,14012.9395833333,13918.4932617188,13880.493125,13743.3178710938
2022-08-10,14129.81640625,14363.9895387294,13967.7416301962,14278.2024278974,4982,13942.7265625,13560.6609179688,0.218610339964276,-0.0051858600555528,0.0105016241811757,0.0165729777193588,-0.0114704091966901,Fast Moving Consumer Goods,8,0.774246707228702,-0.00518586005555277,1.16035061604671,1.01657297771936,0.98852959080331,14180.334375,14152.542578125,14040.6454427083,13942.7265625,13907.7696875,13786.4437174479
2022-08-11,14237.3310546875,14325.6519268011,14143.018795121,14224.8116524158,2060,13967.4275390625,13570.5364453125,0.263366384497291,0.0076090619542617,-0.0008793363182739,0.006203471126319,-0.006624293500249,Fast Moving Consumer Goods,8,0.780137998391888,0.0076090619542617,0.666846738540686,1.00620347112632,0.993375706499751,14130.498828125,14197.4580078125,14084.6677083333,13967.4275390625,13928.670390625,13827.3124348958
2022-08-12,14393.8046875,14495.6677898148,14072.9176946158,14237.3311869892,5186,14012.5182617188,13578.4984570313,0.328503005229209,0.010990376792635,-0.0108708922976202,0.0070768712321969,-0.0222934102449541,Fast Moving Consumer Goods,8,0.788712008944467,0.0109903767926351,2.28017387614615,1.0070768712322,0.977706589755046,14136.1791015625,14251.5219726563,14122.1589192708,14012.5182617188,13948.158359375,13872.91953125
2022-08-16,14284.9267578125,14468.387671802,14189.4936670172,14468.387671802,2956,14044.5290039063,13591.393359375,0.283179455921517,-0.0075642216947721,0.0128429719731755,0.0128429719731755,-0.0066806846414589,Fast Moving Consumer Goods,8,0.782746016455482,-0.00756422169477211,0.672561636340231,1.01284297197318,0.993319315358541,14249.8705078125,14268.3579101563,14152.5182291667,14044.5290039063,13963.9946875,13914.0887044271
2022-08-17,14290.6748046875,14360.0938375866,14224.8123554641,14346.60013248,12207,14076.5323730469,13602.6309570313,0.285572244677785,0.0004023854635345,0.0039134140659466,0.004857645551932,-0.0046087711128814,Fast Moving Consumer Goods,8,0.783060982074143,0.00040238546353466,0.463011023116444,1.00485764555193,0.995391228887118,14267.3107421875,14267.8952148438,14169.6237630208,14076.5323730469,13988.2567578125,13944.9627278646
2022-08-18,14201.9638671875,14589.2004484407,14107.9922341766,14224.8114429835,8849,14100.919140625,13616.6209570313,0.248643782119275,-0.0062076101172564,0.0016087617184252,0.0272664108199793,-0.0066168055270172,Fast Moving Consumer Goods,8,0.778200044799391,-0.00620761011725646,0.666087926978438,1.02726641081998,0.993383194472983,14281.740234375,14231.0373046875,14195.6084635417,14100.919140625,14010.529296875,13970.0981119792
2022-08-19,14239.669921875,14448.9013148189,14112.7670630581,14224.811813645,3984,14134.0527832031,13631.5112304688,0.264340004794822,0.0026549887776166,-0.0010434306631771,0.0146935563880192,-0.0089119241887755,Fast Moving Consumer Goods,8,0.780266157185074,0.00265498877761661,0.899206075250267,1.01469355638802,0.991088075811225,14282.2080078125,14206.3534179688,14225.7080078125,14134.0527832031,14030.3836328125,13987.5933268229
2022-08-22,14238.3544921875,14283.2694404688,14010.4648399687,14211.1710817652,2768,14154.3986816406,13650.0570703125,0.263792419600344,-9.23778215869481E-05,-0.0019091679756417,0.0031545041462424,-0.0160053363149409,Fast Moving Consumer Goods,8,0.780194077897216,-9.23778215869975E-05,1.62656738960362,1.00315450414624,0.983994663685059,14251.11796875,14193.6485351563,14251.3873046875,14154.3986816406,14060.238203125,13998.6516276042
2022-08-23,14025.03125,14391.4173917191,13935.0538734787,14244.297763654,8644,14164.1733886719,13666.3727539063,0.174990524546751,-0.0149822960444304,0.015633941183123,0.0261237308629211,-0.0064154849224536,Fast Moving Consumer Goods,8,0.768504979250048,-0.0149822960444305,0.645690912559465,1.02612373086292,0.993584515077546,14199.1388671875,14224.5046875,14245.2848958333,14164.1733886719,14075.4509765625,14003.1853841146
2022-08-24,13835.9189453125,14098.4933868656,13762.3591295898,14013.2419448029,4273,14154.2647460938,13683.005078125,0.0962671240302611,-0.0134839132488563,0.0128161345980206,0.0189777377701458,-0.0053165833085196,Fast Moving Consumer Goods,8,0.758142524778526,-0.0134839132488565,0.53450004486892,1.01897773777015,0.99468341669148,14108.1876953125,14187.74921875,14214.659375,14154.2647460938,14082.8634375,14008.2452473958
2022-08-25,13833.0927734375,13930.2308836799,13792.2206098055,13908.7467610733,2241,14155.3097167969,13697.19671875,0.0950906492323271,-0.0002042634021036,0.0054690580678424,0.0070221541800743,-0.0029546656197138,Fast Moving Consumer Goods,8,0.757987664007135,-0.000204263402103666,0.296342153945319,1.00702215418007,0.997045334380286,14034.4134765625,14158.0768554688,14165.4960286458,14155.3097167969,14087.6180078125,14014.5099934896
2022-08-26,13617.9677734375,13888.3851468023,13563.8940037274,13888.3851468023,9919,14146.7992675781,13708.9955078125,0.005538721005897,-0.015551475257441,0.0198573956014427,0.0198573956014427,-0.0039707664616118,Fast Moving Consumer Goods,8,0.746199837604883,-0.0155514752574411,0.398659630451387,1.01985739560144,0.996029233538388,13910.073046875,14096.1405273438,14107.5932942708,14146.7992675781,14089.2568359375,14010.3318684896
2022-08-29,13704.826171875,13767.8151865954,13396.6545914573,13570.0803745321,3816,14139.3823242188,13722.7234179688,0.0416960112452354,0.0063782202956098,-0.0098319960905007,0.0045961192014019,-0.0224863545551684,Fast Moving Consumer Goods,8,0.750959264553675,0.00637822029560975,2.30036221590907,1.0045961192014,0.977513645444832,13803.3673828125,14027.2426757813,14063.5548177083,14139.3823242188,14084.192421875,14017.4263997396
2022-08-30,13629.220703125,13811.5607799803,13581.8205228464,13737.6603423424,10136,14115.0149902344,13734.4618164063,0.0102230745292535,-0.005516703955367,0.0079564078959097,0.013378613555905,-0.0034778349629154,Fast Moving Consumer Goods,8,0.746816444608592,-0.00551670395536696,0.348997251133509,1.01337861355591,0.996522165037085,13724.2052734375,13961.6720703125,14057.7382161458,14115.0149902344,14076.179765625,14016.9100260417
2022-09-01,13637.8916015625,13786.2785824367,13528.1855583916,13643.1532138393,16237,14082.1444824219,13748.2316210938,0.0138325837659004,0.0006361991361334,0.0003858083368366,0.0108804927630588,-0.0080442084726859,Fast Moving Consumer Goods,8,0.747291568585503,0.000636199136133442,0.810944251890514,1.01088049276306,0.991955791527314,13684.5998046875,13896.39375,14020.0327473958,14082.1444824219,14060.3317578125,14016.4861653646
2022-09-02,13730.2568359375,13788.3248670293,13528.6733282317,13712.0857191459,11668,14040.1301757813,13762.9377734375,0.052282251816417,0.0067726916354444,-0.0013234360441112,0.0042292021034717,-0.0146816997026738,Fast Moving Consumer Goods,8,0.7523527439413,0.00677269163544447,1.49004638381766,1.00422920210347,0.985318300297326,13664.0326171875,13849.223046875,13993.3954427083,14040.1301757813,14057.054296875,14017.0204427083
2022-09-05,13762.6513671875,13802.5482785389,13533.1052127453,13786.3752436454,11501,14003.9373046875,13779.2543945313,0.0657674010897644,0.0023593536258703,0.0017237867780699,0.0028989262524277,-0.016678919513247,Fast Moving Consumer Goods,8,0.754127810115651,0.00235935362587036,1.69618244175044,1.00289892625243,0.983321080486753,13692.9693359375,13801.5211914063,13961.7501302083,14003.9373046875,14056.03328125,14023.2089192708
2022-09-06,13877.521484375,13912.0606865978,13622.0107402711,13810.3926357365,9758,13979.5432128906,13797.5391210938,0.113585369664949,0.0083465107211369,-0.0048372361530146,0.0024888595749377,-0.0184118428057655,Fast Moving Consumer Goods,8,0.760422145967889,0.0083465107211369,1.87571973753166,1.00248885957494,0.981588157194234,13727.5083984375,13765.437890625,13927.33125,13979.5432128906,14057.0075390625,14024.7450846354
2022-09-07,14059.619140625,14127.3816672251,13845.6132853343,13872.8452216691,11388,13996.7006835938,13821.0383398438,0.189388722332938,0.0131217708043203,-0.0132844223650604,0.0048196559182949,-0.0152213124089746,Fast Moving Consumer Goods,8,0.770400231081809,0.0131217708043203,1.54565818703988,1.0048196559183,0.984778687591025,13813.5880859375,13768.8966796875,13912.3107421875,13996.7006835938,14054.729609375,14032.4144856771
2022-09-08,14288.626953125,14322.2403744119,13845.9037136177,14040.6670772551,15414,14000.9583496094,13846.3740625,0.284719767949634,0.0162883368467845,-0.017353653131499,0.0023524598547612,-0.030984309476322,Fast Moving Consumer Goods,8,0.78294876955251,0.0162883368467845,3.19750338197077,1.00235245985476,0.969015690523678,13943.73515625,13814.1674804688,13912.17421875,14000.9583496094,14054.4626171875,14040.8989908854
2022-09-09,14313.521484375,14400.1858513584,14210.8306081149,14363.8445712691,3964,14010.1436035156,13875.923671875,0.295082827918167,0.001742261963425,0.0035157726174559,0.0060547201524099,-0.0071743963476912,Fast Moving Consumer Goods,8,0.784312871413012,0.00174226196342508,0.72262402594159,1.00605472015241,0.992825603652309,14060.3880859375,13862.2103515625,13919.6113932292,14010.1436035156,14044.1817578125,14057.6099283854
2022-09-12,14283.853515625,14570.4448695397,14192.4156407407,14565.8169343933,5958,14012.4697265625,13901.3753515625,0.282732688194174,-0.0020727232486,0.0197400105272593,0.0200640081894671,-0.0064014850603372,Fast Moving Consumer Goods,8,0.782687207890258,-0.00207272324859997,0.644272808794002,1.02006400818947,0.993598514939663,14164.628515625,13928.7989257813,13922.5569661458,14012.4697265625,14036.075546875,14074.1324869792
2022-09-13,14280.494140625,14370.9577210142,14072.8212421918,14359.0710436566,3392,14006.8041992188,13926.4733984375,0.281334252359726,-0.0002351868840103,0.0055023938428089,0.0063347654148644,-0.0145424168371319,Fast Moving Consumer Goods,8,0.78250313012468,-0.000235186884010363,1.47570195669482,1.00633476541486,0.985457583162868,14245.223046875,13986.3657226563,13925.3662760417,14006.8041992188,14032.6791796875,14088.3767903646
2022-09-14,14231.923828125,14296.9099728404,14064.9775326966,14254.0406775695,4306,14004.1540527344,13950.11484375,0.261115471934693,-0.0034011646951226,0.0015540309034538,0.0045662234775996,-0.0117304095668668,Fast Moving Consumer Goods,8,0.779841708104677,-0.00340116469512264,1.18696453684525,1.0045662234776,0.988269590433133,14279.683984375,14046.6360351563,13939.1591145833,14004.1540527344,14053.29734375,14092.2220052083
2022-09-15,14305.7265625,14360.0924305396,14158.6554670926,14249.1685146889,3250,14004.906640625,13968.9402929688,0.291837968955793,0.0051857173539076,-0.0039535250141946,0.0038002870949662,-0.0102805750385938,Fast Moving Consumer Goods,8,0.783885746783696,0.0051857173539076,1.03873631044421,1.00380028709497,0.989719424961406,14283.10390625,14113.41953125,13970.4796223958,14004.906640625,14057.3874609375,14092.5694986979
2022-09-16,14005.7880859375,14427.8559564296,13796.4587036753,14363.6490658588,13763,13995.0978515625,13980.0980078125,0.166980007652041,-0.0209663224899556,0.0255509349224416,0.0301352460784343,-0.014945919571093,Fast Moving Consumer Goods,8,0.767450545421349,-0.0209663224899557,1.51726893660349,1.03013524607843,0.985054080428907,14221.5572265625,14140.97265625,13981.9926432292,13995.0978515625,14052.426328125,14073.7443359375
2022-09-19,14289.310546875,14322.2417696301,13936.7102141502,14004.6192650792,3138,13997.5798828125,13991.5879492188,0.285004333381063,0.0202432350966505,-0.0199233742497181,0.0023046054354489,-0.0246758114443759,Fast Moving Consumer Goods,8,0.782986227237366,0.0202432350966506,2.53001122436211,1.00230460543545,0.975324188555624,14222.6486328125,14193.6385742188,14026.748828125,13997.5798828125,14054.5055078125,14067.1710611979
2022-09-20,14249.7529296875,14397.2626535611,14054.1617760229,14322.2413891418,18588,13998.1498046875,13998.4508984375,0.268537344908391,-0.0027683363069011,0.0050869976351128,0.0103517390512968,-0.013725932977908,Fast Moving Consumer Goods,8,0.780818658036702,-0.00276833630690121,1.39169561857704,1.0103517390513,0.986274067022092,14216.500390625,14230.86171875,14063.0772786458,13998.1498046875,14048.7434375,14063.3160481771
2022-09-21,14255.94140625,14412.949636449,14017.2373648947,14322.1939565037,11126,14009.6953125,14005.7893554688,0.271113475106907,0.0004342865867945,0.0046473640965361,0.0110135294278219,-0.0167441794654609,Fast Moving Consumer Goods,8,0.781157757106606,0.000434286586794563,1.70293214805056,1.01101352942782,0.983255820534539,14221.30390625,14250.4939453125,14104.8586588542,14009.6953125,14047.5840234375,14081.2984375
2022-09-22,14343.873046875,14370.9584596445,14107.8968471629,14330.8655407109,6778,14035.0930175781,14018.9843554688,0.307717533073588,0.0061680697275067,-0.0009068336091335,0.0018882914454831,-0.0164513586352138,Fast Moving Consumer Goods,8,0.785975992620622,0.00616806972750661,1.67265328254491,1.00188829144548,0.983548641364786,14228.933203125,14256.0185546875,14151.9240885417,14035.0930175781,14049.711953125,14085.9784179688
2022-09-23,14242.8837890625,14366.0359552224,14043.5904845854,14293.9861245561,7222,14055.5825683594,14030.9390234375,0.26567786884458,-0.0070405850276611,0.0035879205539035,0.0086465752289923,-0.0139924826621249,Fast Moving Consumer Goods,8,0.780442261814876,-0.00704058502766114,1.41910506929028,1.00864657522899,0.986007517337875,14276.35234375,14248.9547851563,14186.09921875,14055.5825683594,14051.34875,14089.7473307292
2022-09-26,14209.708984375,14397.2136139048,13767.8629818097,14161.5780800248,8379,14085.1696289063,14040.2669726563,0.251867908457359,-0.0023292196425119,-0.0033871843823923,0.0131955291790941,-0.0310946552847201,Fast Moving Consumer Goods,8,0.778624440368811,-0.00232921964251198,3.20925624513482,1.01319552917909,0.96890534471528,14260.43203125,14241.5403320313,14215.9030598958,14085.1696289063,14050.1503125,14088.8265950521
2022-09-27,14020.744140625,14263.7840113578,13787.350242126,14068.9235740442,23319,14100.9655273438,14050.8420507813,0.173205892769649,-0.0132982909050273,0.0034362964573035,0.0173343061035267,-0.0166463274814886,Fast Moving Consumer Goods,8,0.768270066055022,-0.0132982909050274,1.69281184854428,1.01733430610353,0.983353672518511,14214.6302734375,14215.5653320313,14225.4512369792,14100.9655273438,14041.4458984375,14076.3912434896
2022-09-28,13862.8095703125,14020.743567715,13801.9642109542,14020.743567715,8133,14112.6449707031,14055.2040039063,0.107461115058565,-0.0112643500750353,0.0113926398975205,0.0113926398975205,-0.0043891073486748,Fast Moving Consumer Goods,8,0.759616003078808,-0.0112643500750353,0.440845653766057,1.01139263989752,0.995610892651325,14136.00390625,14178.65390625,14212.3305989583,14112.6449707031,14034.95703125,14062.3206705729
2022-09-29,13248.8525390625,13981.2356446215,13153.0788294349,13918.7832583219,24720,14093.1930175781,14047.16890625,-0.148116042392276,-0.044288066436749,0.0505651879877273,0.0552789838515974,-0.0072288305228874,Fast Moving Consumer Goods,8,0.725974079068036,-0.044288066436749,0.72814670138889,1.0552789838516,0.992771169477113,13916.9998046875,14072.9665039063,14143.0123046875,14093.1930175781,14011.474375,14027.5932617188
2022-09-30,13528.33203125,13630.487232243,13270.5796333867,13395.6804114445,14496,14083.0967773438,14043.4509765625,-0.0317747179291304,0.0210946186745977,-0.0098054674810671,0.0075512044468593,-0.019052784723788,Fast Moving Consumer Goods,8,0.741288225433618,0.0210946186745977,1.94228439890349,1.00755120444686,0.980947215276212,13774.089453125,14025.2208984375,14090.6663411458,14083.0967773438,13999.2839453125,14005.1388671875
2022-10-03,13641.9833984375,13708.2844682116,13388.4212686422,13487.0693594848,12283,14077.0633789063,14044.750703125,0.0155359111340219,0.008400988896855,-0.0113556829991792,0.0048600755357692,-0.0185868962297885,Fast Moving Consumer Goods,8,0.747515779584855,0.00840098889685503,1.89389118184635,1.00486007553577,0.981413103770211,13660.5443359375,13960.4881835938,14047.875,14077.0633789063,14000.2445703125,13985.2159830729
2022-10-04,13581.52734375,13796.0203260496,13481.612856298,13713.7888503706,58933,14062.263671875,14039.7525195313,-0.0096306490994615,-0.0044316176703766,0.0097383382054916,0.0157929941803118,-0.0073566459002133,Fast Moving Consumer Goods,8,0.744203075447162,-0.00443161767037659,0.74111672332555,1.01579299418031,0.992643354099787,13572.7009765625,13893.665625,14001.2772135417,14062.263671875,13995.3126171875,13963.3217447917
2022-10-06,13555.4658203125,13649.4374530244,13495.2541377032,13649.4374530244,6284,14037.0560058594,14034.27109375,-0.0204795029116471,-0.0019188948914124,0.0069323794517717,0.0069323794517717,-0.004441874842773,Fast Moving Consumer Goods,8,0.742775027967513,-0.00191889489141239,0.446169312522208,1.00693237945177,0.995558125157227,13511.2322265625,13823.6180664063,13956.1800130208,14037.0560058594,13992.362421875,13947.6695638021
