Date_Ticker,Close_PGHH.NS,High_PGHH.NS,Low_PGHH.NS,Open_PGHH.NS,Volume_PGHH.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2021-04-29,12836.005859375,12948.89038375511,12759.638286042356,12781.7297860687,6470.0,12605.837890625,12474.10697265625,-0.3199752694830134,0.0058011553030897,-0.0042284238493596,0.0087943652890796,-0.005949481027766,Fast Moving Consumer Goods,8.0
2021-04-30,12901.0419921875,12926.275605708774,12597.809948629403,12846.289811905492,5924.0,12661.323291015626,12475.89806640625,-0.2929021208589596,0.0050666954756023,-0.0042440122522788,0.0019559360814851,-0.0235044614025538,Fast Moving Consumer Goods,8.0
2021-05-03,12894.99609375,12940.559058875926,12759.638807132997,12921.514821850356,2539.0,12702.42080078125,12476.1323046875,-0.2954188988389215,-0.0004686364435648,0.0020565130774414,0.0035333833988526,-0.010496884654553,Fast Moving Consumer Goods,8.0
2021-05-04,13141.9990234375,13234.79225244108,12902.470323086309,12954.175239582975,6612.0,12761.172216796876,12489.3147265625,-0.1925968715008949,0.0191549441265219,-0.0142918732165142,0.007060815393312,-0.0182261998288094,Fast Moving Consumer Goods,8.0
2021-05-05,12910.994140625,13040.542387786549,12474.11949290426,12854.8610613449,30087.0,12809.987353515626,12495.68884765625,-0.2887592546994069,-0.017577606146563,-0.004347696131584,0.0100339482576263,-0.0338374135223324,Fast Moving Consumer Goods,8.0
2021-05-06,12784.2060546875,13052.539176118216,12759.63917419666,12950.08154993094,5910.0,12848.354345703125,12499.37296875,-0.3415384183105234,-0.0098201644704148,0.0129750329847522,0.0209894240035601,-0.0019216586767882,Fast Moving Consumer Goods,8.0
2021-05-07,12850.669921875,12940.559092829304,12569.196469856275,12769.160959149443,13843.0,12876.856396484374,12510.2072265625,-0.3138709344568292,0.0051989045626443,-0.00634277926529,0.006994901549941,-0.0219034068830595,Fast Moving Consumer Goods,8.0
2021-05-10,13112.0048828125,13234.745364890938,12731.07270995681,12942.463745230589,9426.0,12904.303857421875,12523.89619140625,-0.2050827895878836,0.020336290833573,-0.0129302222731895,0.0093609240673275,-0.0290521683190512,Fast Moving Consumer Goods,8.0
2021-05-11,13180.4541015625,13357.92724996002,13119.514515183404,13188.973609920527,4974.0,12931.88388671875,12540.36724609375,-0.1765888464169123,0.0052203472590011,0.0006463744186946,0.0134648735946418,-0.0046234815515098,Fast Moving Consumer Goods,8.0
2021-05-12,13144.9306640625,13313.932257757277,13083.07726346078,13217.855101347794,6846.0,12961.637109375,12555.9964453125,-0.1913764923221119,-0.0026951603659686,0.0055477232363549,0.0128567885228043,-0.0047054946262153,Fast Moving Consumer Goods,8.0
2021-05-14,13032.6328125,13157.206431566248,12904.979308929946,13157.206431566248,6034.0,12968.58798828125,12568.5303125,-0.238123681831036,-0.0085430539294905,0.0095585919482643,0.0095585919482643,-0.0097949129240884,Fast Moving Consumer Goods,8.0
2021-05-17,12930.44140625,13024.400436134709,12880.958310264812,12920.381015435363,6604.0,12967.0203125,12581.10474609375,-0.2806637746973136,-0.0078411943097165,-0.0007780392407773,0.0072664982526655,-0.0038268682739067,Fast Moving Consumer Goods,8.0
2021-05-18,12898.71875,12947.335035171847,12874.121985826288,12929.043759562635,1687.0,12947.400439453126,12591.1850390625,-0.2938692368037713,-0.0024533312710165,0.0023510094413552,0.0037690786282045,-0.001906915303019,Fast Moving Consumer Goods,8.0
2021-05-19,12916.2421875,12986.759880111553,12862.715565955115,12898.239530505833,4098.0,12942.378125,12600.20654296875,-0.2865746052301265,0.001358540940355,-0.001393799894182,0.0054596136854569,-0.0041441326949323,Fast Moving Consumer Goods,8.0
2021-05-20,12801.0048828125,12940.066900975884,12779.82551096758,12940.066900975884,2495.0,12933.764892578123,12609.09337890625,-0.3345454260941928,-0.0089218909814979,0.0108633673243963,0.0108633673243963,-0.0016545085357599,Fast Moving Consumer Goods,8.0
2021-05-21,12807.263671875,12843.70144593018,12768.562991525614,12832.775190445653,2113.0,12926.107421875,12617.07318359375,-0.3319400263084432,0.0004889295113779,0.0019919570037958,0.0028450865843574,-0.0030217758719509,Fast Moving Consumer Goods,8.0
2021-05-24,12666.3232421875,12806.204121507097,12641.341961941242,12806.155234461605,3397.0,12910.83642578125,12622.6921875,-0.3906105073942176,-0.0110047261693384,0.0110396671236343,0.0110435267318693,-0.0019722598080438,Fast Moving Consumer Goods,8.0
2021-05-25,12759.7041015625,12813.519333419688,12630.65453251634,12687.501701111223,3248.0,12904.8455078125,12630.199765625,-0.3517380564170074,0.0073723729917122,-0.0056586265540776,0.0042175924636524,-0.0101138371249814,Fast Moving Consumer Goods,8.0
2021-05-26,12772.60546875,12933.809559979823,12625.841858547592,12760.571734560486,6144.0,12905.210546875,12639.8345703125,-0.3463674936818635,0.0010111023801813,-0.0009421518748822,0.0126210812370453,-0.0114904989871867,Fast Moving Consumer Goods,8.0
2021-05-27,12805.818359375,12845.193113033942,12670.077840004087,12845.193113033942,3859.0,12907.402880859376,12647.86451171875,-0.3325416789348919,0.0026003222839897,0.003074754971057,0.003074754971057,-0.0105999097880017,Fast Moving Consumer Goods,8.0
2021-05-28,12594.8916015625,12863.147038825557,12516.046199453756,12805.818517432032,10669.0,12895.34716796875,12653.19564453125,-0.4203459688903066,-0.0164711658320596,0.0167470211369953,0.0212987491873113,-0.006260109622457,Fast Moving Consumer Goods,8.0
2021-05-31,12637.78125,12678.743898181508,12563.315929614591,12612.317677302652,3531.0,12882.184130859376,12658.49806640625,-0.4024919272004434,0.0034053209661748,-0.0020148768358644,0.003241284792891,-0.0058922779966149,Fast Moving Consumer Goods,8.0
2021-06-01,12507.9599609375,12673.929608892442,12486.203344271553,12643.07530060622,3732.0,12862.83232421875,12662.438125,-0.4565337482830123,-0.0102724747718275,0.0108023482718753,0.0132691221009075,-0.0017394216749889,Fast Moving Consumer Goods,8.0
2021-06-02,12643.1240234375,12690.392161016916,12468.00872620278,12549.405666248638,6220.0,12837.88857421875,12670.1983984375,-0.400267845092808,0.0108062436178336,-0.0074125949421305,0.00373864382662,-0.0138506350890884,Fast Moving Consumer Goods,8.0
2021-06-03,12321.6787109375,12698.960773531586,12298.478044262452,12698.960773531586,18653.0,12808.422802734374,12676.63080078125,-0.5340786413913432,-0.0254245162749422,0.0306193718765923,0.0306193718765923,-0.0018829144323048,Fast Moving Consumer Goods,8.0
2021-06-04,12368.080078125,12852.221679638878,12324.470010607622,12418.910386626563,21988.0,12787.61650390625,12677.56474609375,-0.5147627464280278,0.0037658316107781,0.004109797816677,0.0391444426665834,-0.0035260175582554,Fast Moving Consumer Goods,8.0
2021-06-07,12418.8623046875,12515.036289605416,12376.359717304033,12515.036289605416,15561.0,12766.026123046877,12678.006015625,-0.4936231935713012,0.0041059102335791,0.0077441864285439,0.0077441864285439,-0.0034224219852591,Fast Moving Consumer Goods,8.0
2021-06-08,12518.5986328125,12570.29480628941,12419.777224889824,12456.60045400788,3681.0,12736.355810546876,12681.3466015625,-0.4521050971258965,0.0080310358290513,-0.0049524855475528,0.0041295495600768,-0.007893967273913,Fast Moving Consumer Goods,8.0
2021-06-09,12584.25390625,12659.489193365933,12487.888132626962,12585.36138592189,4322.0,12706.54580078125,12685.47564453125,-0.4247742135253776,0.005244618456367,8.800519126039852e-05,0.0059785258368449,-0.0076576469563426,Fast Moving Consumer Goods,8.0
2021-06-10,12634.98828125,12659.489153608618,12520.86052713564,12659.489153608618,3225.0,12681.048681640625,12695.7746484375,-0.4036545802488509,0.0040315759184422,0.0019391290132795,0.0019391290132795,-0.0090326758975883,Fast Moving Consumer Goods,8.0
2021-06-11,12602.0625,12661.942546922426,12524.710035825236,12658.52515457848,2337.0,12659.520166015624,12705.22181640625,-0.4173608775146226,-0.0026059209962909,0.0044804296581197,0.0047516068835895,-0.0061380797131235,Fast Moving Consumer Goods,8.0
2021-06-14,12537.3212890625,12602.207558661914,12495.829350401562,12602.062777800134,7929.0,12639.86416015625,12720.1415625,-0.4443112564811173,-0.0051373504089112,0.005163901222992,0.0051754492130644,-0.0033094739860527,Fast Moving Consumer Goods,8.0
2021-06-15,12661.654296875,12706.660462236736,12549.644676355112,12549.644676355112,1919.0,12628.0109375,12731.91373046875,-0.3925540892908736,0.0099170313136162,-0.008846365403258,0.0035545248911781,-0.008846365403258,Fast Moving Consumer Goods,8.0
2021-06-16,12710.4638671875,12740.259582037776,12576.696685555233,12661.414177007226,3025.0,12617.722021484376,12746.78359375,-0.3722357109648405,0.0038549125705119,-0.0038590007959424,0.0023441878409486,-0.010524177797916,Fast Moving Consumer Goods,8.0
2021-06-17,12853.0869140625,13003.989943230568,12612.364279483696,12707.623508889938,6127.0,12620.326123046874,12765.15150390625,-0.3128647923957073,0.0112209159606823,-0.011317390611699,0.0117406059864861,-0.0187287798011721,Fast Moving Consumer Goods,8.0
2021-06-18,12765.9140625,12964.518616348903,12521.09997103574,12964.518616348903,6504.0,12618.258642578125,12780.1324609375,-0.3491529827335027,-0.0067822502209274,0.0155574095890484,0.0155574095890484,-0.0191771690037774,Fast Moving Consumer Goods,8.0
2021-06-21,12704.736328125,12802.931607769522,12434.217959692543,12802.931607769522,5606.0,12620.179296875,12788.614609375,-0.3746199627581656,-0.0047922721456123,0.0077290293248466,0.0077290293248466,-0.0212927180419792,Fast Moving Consumer Goods,8.0
2021-06-22,12896.8427734375,12995.471456219017,12582.473659736464,12713.977943354766,6793.0,12627.03623046875,12795.2903515625,-0.2946501656520198,0.0151208525978792,-0.0141790384898979,0.0076475060225322,-0.0243756645888958,Fast Moving Consumer Goods,8.0
2021-06-23,13060.1640625,13164.90549921252,12746.131540005395,12746.131540005395,6963.0,12641.41416015625,12803.9165625,-0.2266630123412794,0.0126636644279232,-0.0240450671976085,0.0080199173770922,-0.0240450671976085,Fast Moving Consumer Goods,8.0
2021-06-24,13393.451171875,13608.373679146713,13059.876037408489,13060.164659021608,12486.0,12670.79580078125,12820.78826171875,-0.0879227297263144,0.0255193662024488,-0.0248842892378077,0.0160468354656064,-0.0249058386957791,Fast Moving Consumer Goods,8.0
2021-06-25,13297.0361328125,13571.01982766625,13189.935894272408,13419.97295420203,6751.0,12705.90302734375,12828.8566796875,-0.1280582446970219,-0.0071986702923114,0.0092454303471556,0.0206048695451501,-0.0080544444243334,Fast Moving Consumer Goods,8.0
2021-06-28,13097.90234375,13427.818463202088,13021.463684643835,13427.722569378398,2934.0,12728.90908203125,12831.578828125,-0.2109533744382517,-0.0149758026580905,0.0251811486276487,0.0251884699391971,-0.0058359466348164,Fast Moving Consumer Goods,8.0
2021-06-29,12677.298828125,13188.973227422448,12612.46144163418,13123.509710673196,9370.0,12737.376025390626,12819.30248046875,-0.3860416061316121,-0.0321122806222251,0.0351976307096479,0.040361468656263,-0.0051144480673577,Fast Moving Consumer Goods,8.0
2021-06-30,12810.728515625,12888.611222715788,12677.780190614298,12755.758791528548,4305.0,12745.75625,12815.18328125,-0.3304976860931461,0.0105250881365975,-0.0042909132005574,0.0060794908732781,-0.0103778895047652,Fast Moving Consumer Goods,8.0
2021-07-01,12795.1328125,12948.297803022831,12702.424173519425,12888.610482295144,2717.0,12769.428955078123,12811.620546875,-0.3369898431501628,-0.001217393929313,0.0073057209460007,0.0119705666808866,-0.0072456175593587,Fast Moving Consumer Goods,8.0
2021-07-02,13032.7275390625,13163.60662700416,12696.745662856692,12795.133666781316,5300.0,12802.661328125,12813.0668359375,-0.238084249192681,0.0185691489134357,-0.0182305562338392,0.0100423405269067,-0.0257798588360557,Fast Moving Consumer Goods,8.0
2021-07-05,13093.42578125,13188.973637712994,13054.62920740851,13092.703757145746,17023.0,12836.389501953125,12815.50048828125,-0.2128168714920629,0.0046573706083835,-5.51440177931628e-05,0.0072973916879583,-0.0029630575289965,Fast Moving Consumer Goods,8.0
2021-07-06,13074.31640625,13181.223919122924,12997.396396680137,13107.144059017855,4382.0,12864.175390625,12819.3963671875,-0.2207716948666215,-0.0014594633459002,0.0025108504144937,0.0081769103294622,-0.0058832911167036,Fast Moving Consumer Goods,8.0
2021-07-07,12853.7626953125,13074.317572413323,12781.753007242483,13073.450767368602,2563.0,12877.650830078124,12821.16552734375,-0.3125834791406381,-0.0168692346188032,0.0170913433882062,0.0171587792873488,-0.0056022263501315,Fast Moving Consumer Goods,8.0
2021-07-08,12695.060546875,12948.298266582056,12669.11562737694,12942.522074046778,5062.0,12880.654443359375,12819.8273046875,-0.3786477831790122,-0.0123467464118794,0.0194927409962366,0.0199477362689217,-0.0020437019108542,Fast Moving Consumer Goods,8.0
2021-07-09,12644.7587890625,12894.3863736719,12611.352956182012,12755.757761023791,2863.0,12882.7892578125,12816.00236328125,-0.3995873271896492,-0.0039623094058328,0.0087782593415148,0.0197415853298303,-0.0026418718963134,Fast Moving Consumer Goods,8.0
2021-07-12,12679.560546875,12726.877566833124,12618.140554208912,12707.623591694191,5074.0,12889.901220703125,12811.572734375,-0.385100101075629,0.0027522674329385,0.0022132505866783,0.0037317555118094,-0.0048440158820193,Fast Moving Consumer Goods,8.0
2021-07-13,12531.884765625,12725.001785548158,12499.682299953583,12678.74429223573,5087.0,12883.412744140624,12804.3105078125,-0.4465743647050629,-0.0116467586320565,0.01171886985536,0.015410053917259,-0.0025696426574034,Fast Moving Consumer Goods,8.0
2021-07-14,12480.619140625,12608.7539663257,12452.508149508174,12533.374843327942,6370.0,12871.9205078125,12791.08291015625,-0.4679151459740139,-0.0040908152252262,0.0042270100632442,0.0102667042601769,-0.0022523715210027,Fast Moving Consumer Goods,8.0
2021-07-15,12444.23046875,12548.827132015123,12419.00757150542,12548.827132015123,3287.0,12851.477685546875,12781.74763671875,-0.483062970410993,-0.0029156143188884,0.0084052335359579,0.0084052335359579,-0.0020268748082028,Fast Moving Consumer Goods,8.0
2021-07-16,12426.6591796875,12553.542676024084,12371.447847030708,12486.201716212188,13779.0,12834.51494140625,12774.59669921875,-0.4903775215648377,-0.001412002864028,0.004791516019206,0.0102105879385496,-0.0044429747254226,Fast Moving Consumer Goods,8.0
2021-07-19,12360.185546875,12473.302653677203,12346.611870112947,12471.762711681344,15435.0,12817.28740234375,12764.78701171875,-0.518049070638981,-0.0053492762496582,0.0090271431915966,0.0091517320976466,-0.0010981774270762,Fast Moving Consumer Goods,8.0
2021-07-20,12366.9716796875,12462.711308638583,12341.844680758086,12446.73088704985,6673.0,12790.79384765625,12749.88634765625,-0.5152241489489867,0.0005490316295628,0.0064493725245082,0.0077415580330255,-0.0020317826853832,Fast Moving Consumer Goods,8.0
2021-07-22,12357.779296875,12434.410687029069,12341.894766344849,12434.410687029069,4898.0,12755.674609375,12733.4328515625,-0.519050740957609,-0.0007433010320221,0.0062010647959578,0.0062010647959578,-0.0012853871353867,Fast Moving Consumer Goods,8.0
2021-07-23,12321.5341796875,12435.325367586807,12303.290849125886,12435.325367586807,8829.0,12702.078759765624,12716.964921875,-0.534138806653988,-0.0029329798110786,0.0092351476885808,0.0092351476885808,-0.001480605442112,Fast Moving Consumer Goods,8.0
2021-07-26,12295.30078125,12409.187864312738,12274.410028703443,12409.187864312738,2828.0,12651.9919921875,12702.21828125,-0.5450592083460757,-0.0021290691609448,0.0092626512428564,0.0092626512428564,-0.0016990843020622,Fast Moving Consumer Goods,8.0
2021-07-27,12353.158203125,12392.676800611756,12264.782641817816,12288.850111680096,2558.0,12614.75478515625,12690.6726171875,-0.520974403274065,0.0047056532332442,-0.0052058016571532,0.0031990683545815,-0.0071540864169314,Fast Moving Consumer Goods,8.0
2021-07-28,12271.474609375,12465.939782072175,12250.58385576605,12322.545596652752,3460.0,12594.46357421875,12678.127734375,-0.5549775331974903,-0.0066123652273259,0.0041617644906943,0.0158469278458688,-0.0017023833136556,Fast Moving Consumer Goods,8.0
2021-07-29,12294.6748046875,12348.778667399984,12275.372881016368,12275.372881016368,1962.0,12568.660888671877,12665.69638671875,-0.5453197889768551,0.0018905792540022,-0.001569941781931,0.0044005932301565,-0.001569941781931,Fast Moving Consumer Goods,8.0
2021-07-30,12207.59765625,12313.879976594411,12182.952943773143,12250.341857725269,3785.0,12539.284130859374,12653.8282421875,-0.5815681401542505,-0.0070825092831492,0.0035014425179209,0.0087062437129059,-0.0020188011737294,Fast Moving Consumer Goods,8.0
2021-08-02,12236.912109375,12293.663390343432,12173.373990051376,12216.64748813298,7720.0,12499.493359375,12642.4212109375,-0.5693651614105106,0.0024013285783539,-0.0016560240901375,0.0046377125586245,-0.0051923327352285,Fast Moving Consumer Goods,8.0
2021-08-03,12278.06640625,12320.906498100689,12190.653552927815,12190.653552927815,6768.0,12458.725390625,12634.65607421875,-0.5522335093944307,0.0033631276017313,-0.0071194315480886,0.0034891562264951,-0.0071194315480886,Fast Moving Consumer Goods,8.0
2021-08-04,12205.8173828125,12346.612081993124,12154.12026934266,12346.612081993124,2404.0,12415.300439453124,12623.57833984375,-0.5823092298420991,-0.0058843975139866,0.0115350488021295,0.0115350488021295,-0.004235448708469,Fast Moving Consumer Goods,8.0
2021-08-05,12187.4775390625,12303.001388926576,12153.878976672831,12245.5280855921,8298.0,12381.986181640625,12611.87578125,-0.5899437138452783,-0.0015025494135136,0.0047631305447366,0.0094788974579691,-0.0027568101998121,Fast Moving Consumer Goods,8.0
2021-08-06,12178.4287109375,12265.023657939648,12141.557534109208,12186.804378709836,2447.0,12356.15458984375,12599.32798828125,-0.5937105471133006,-0.0007424693170508,0.000687746175729,0.007110518857361,-0.0030275807908763,Fast Moving Consumer Goods,8.0
2021-08-09,12155.66015625,12250.341199208951,12150.220532433492,12250.341199208951,8325.0,12331.699658203124,12590.543359375,-0.6031886085900912,-0.0018695806518168,0.0077890498534767,0.0077890498534767,-0.0004474971944417,Fast Moving Consumer Goods,8.0
2021-08-10,12117.0556640625,12250.341492930163,12091.496200487454,12158.885112432845,3297.0,12303.5744140625,12580.12884765625,-0.6192588315469431,-0.0031758449719121,0.0034521132468183,0.0109998528159749,-0.002109379067297,Fast Moving Consumer Goods,8.0
2021-08-11,11936.7431640625,12116.286491287749,11850.918189498194,12091.496997046192,6029.0,12273.817333984374,12568.70451171875,-0.6943190619168591,-0.0148808840199341,0.0129644938201909,0.0150412323326007,-0.0071899825090226,Fast Moving Consumer Goods,8.0
2021-08-12,12116.7197265625,12211.78623229341,11889.33008381498,11937.465023425566,2641.0,12255.62236328125,12558.17642578125,-0.6193986751303879,0.0150775265938408,-0.0147939959974454,0.0078458945883268,-0.0187666008522943,Fast Moving Consumer Goods,8.0
2021-08-13,12389.59765625,12519.850622893791,12178.140477361574,12292.65369382997,10898.0,12252.89072265625,12559.5348046875,-0.5058054396907513,0.0225207759068068,-0.007824625553609,0.0105130909217285,-0.0170673160465186,Fast Moving Consumer Goods,8.0
2021-08-16,12347.28515625,12505.45636785638,12194.119225877268,12464.782346952456,5255.0,12248.922021484375,12559.11890625,-0.52341922685208,-0.0034151633631666,0.0095160344331224,0.0128102015629172,-0.0124048265213346,Fast Moving Consumer Goods,8.0
2021-08-17,12192.6279296875,12407.069081773036,12147.381087272144,12347.28586391249,5661.0,12240.544140625,12554.59421875,-0.5877997165804878,-0.0125256057996048,0.0126845447197168,0.0175877713420089,-0.0037110000138022,Fast Moving Consumer Goods,8.0
2021-08-18,12329.283203125,12363.892412090056,12140.594243352023,12141.556942126375,9095.0,12238.659716796876,12550.80791015625,-0.5309130542277246,0.0112080245723534,-0.0152260482548605,0.0028070738902552,-0.0153041305536034,Fast Moving Consumer Goods,8.0
2021-08-20,12329.1884765625,12484.278887739503,12012.845065279467,12322.54547833634,16595.0,12237.23017578125,12545.7066015625,-0.5309524868660797,-7.683055124890833e-06,-0.0005388025528839,0.0125791256636094,-0.0256580886799154,Fast Moving Consumer Goods,8.0
2021-08-23,12280.1845703125,12403.650678116088,12130.003573685912,12369.715549070655,8328.0,12235.1626953125,12538.61052734375,-0.5513517630790475,-0.0039746254462047,0.0072906867356536,0.0100540921919096,-0.0122295390404516,Fast Moving Consumer Goods,8.0
2021-08-24,12552.1962890625,12610.391619727408,12214.867192593218,12322.544677647977,5642.0,12248.007470703124,12537.613203125,-0.4381191126932351,0.022150458504312,-0.0182957313705039,0.0046362667795132,-0.0268741094148773,Fast Moving Consumer Goods,8.0
2021-08-25,12636.865234375,12697.033906690427,12519.84938848306,12609.428319799166,4497.0,12262.192822265624,12539.60408203125,-0.4028732448785575,0.0067453490498931,-0.0021711804365215,0.0047613606064069,-0.0092598792280882,Fast Moving Consumer Goods,8.0
2021-08-26,13083.02734375,13562.40334789063,12275.37108397182,12336.983800572416,71955.0,12302.770458984374,12548.03154296875,-0.2171455182261338,0.0353063913478591,-0.0570237700782596,0.0366410610897054,-0.0617331324438462,Fast Moving Consumer Goods,8.0
2021-08-27,13224.78515625,13358.022096143472,12708.63385710284,12986.80584262637,17372.0,12349.2759765625,12558.31796875,-0.1581347781887801,0.0108352454501075,-0.0179949474272677,0.0100747905027782,-0.0390290876599402,Fast Moving Consumer Goods,8.0
2021-08-30,13290.875,13429.648409620298,13068.636355598248,13068.636355598248,8693.0,12403.43984375,12567.07373046875,-0.1306229922782816,0.0049974228669239,-0.0167211447253662,0.0104412545916126,-0.0167211447253662,Fast Moving Consumer Goods,8.0
2021-08-31,13356.0966796875,13405.579770297762,13189.165284546549,13189.165284546549,5588.0,12459.399072265624,12578.8773828125,-0.1034726044656973,0.0049072525087701,-0.0124985165310181,0.0037049065903751,-0.0124985165310181,Fast Moving Consumer Goods,8.0
2021-09-01,13243.1259765625,13437.783870902089,13032.3428765813,13405.581406533962,7467.0,12507.65205078125,12589.64517578125,-0.1504998876635559,-0.0084583621872706,0.0122671512948659,0.0146987874829622,-0.0159164158337119,Fast Moving Consumer Goods,8.0
2021-09-02,13098.865234375,13371.645561343272,13073.449610183166,13243.125272465551,10035.0,12552.304443359377,12593.685625,-0.2105525437019825,-0.0108932545414738,0.0110131706456506,0.0208247296301988,-0.0019402920586689,Fast Moving Consumer Goods,8.0
2021-09-03,13097.0830078125,13190.89818842918,12977.179067291296,13177.420406015077,11566.0,12597.784716796876,12594.42400390625,-0.2112944464339209,-0.0001360596151354,0.0061339916800293,0.0071630591759033,-0.0091550111158096,Fast Moving Consumer Goods,8.0
2021-09-06,13092.84765625,13155.133512673769,13025.31396352608,13046.54128273444,6306.0,12643.5056640625,12588.41193359375,-0.2130575325426423,-0.0003233812872663,-0.0035367686794595,0.0047572428900932,-0.0051580599192018,Fast Moving Consumer Goods,8.0
2021-09-07,13442.3076171875,13559.13073609765,13010.873790220438,13092.84796599623,20602.0,12707.838037109375,12591.31736328125,-0.0675848383421261,0.0266909056083518,-0.0259969985171627,0.0086907041734991,-0.0320952204973665,Fast Moving Consumer Goods,8.0
2021-09-08,13250.6337890625,13862.862258571444,13142.137449886715,13430.61051175904,22907.0,12764.516943359376,12594.3719921875,-0.1473745461823822,-0.0142589973078672,0.0135824991892161,0.046203712158606,-0.0081880112983985,Fast Moving Consumer Goods,8.0
2021-09-09,13650.4912109375,13742.524836591045,13234.846020170551,13250.633715796432,26481.0,12850.204345703123,12613.83583984375,0.0190775311891708,0.0301764751966094,-0.0292925352620776,0.0067421475338413,-0.0304491013798764,Fast Moving Consumer Goods,8.0
2021-09-13,13673.115234375,14046.208968247094,13646.496236360998,13742.573389078412,20809.0,12928.02412109375,12631.08357421875,0.0284954274033164,0.0016573779718177,0.0050799070667371,0.027286666387051,-0.0019468129652766,Fast Moving Consumer Goods,8.0
2021-09-14,13366.447265625,13957.207784956843,13284.474023464863,13795.378485976504,22543.0,12976.8666015625,12642.50986328125,-0.0991638773118263,-0.0224285368398723,0.0320901442116636,0.0441972730368767,-0.0061327621716615,Fast Moving Consumer Goods,8.0
2021-09-15,13428.92578125,13718.457435547609,13337.228723654496,13572.127222901769,10688.0,13030.9486328125,12650.433828125,-0.0731554099233596,0.0046742798877962,0.0106636557521013,0.0215602989408032,-0.0068283241034464,Fast Moving Consumer Goods,8.0
2021-09-16,13548.63671875,13603.896002918807,13411.837602764374,13509.455631829398,14896.0,13098.749072265626,12659.538046875,-0.0233223115716169,0.0089144090487971,-0.0028918840864911,0.0040785863047263,-0.0100968915784943,Fast Moving Consumer Goods,8.0
2021-09-17,13403.84765625,13657.518781269877,13363.22158026905,13645.292318905951,4730.0,13152.477294921877,12666.128671875,-0.0835948960363332,-0.0106866148606395,0.0180130861561507,0.0189252468041587,-0.0030309264192515,Fast Moving Consumer Goods,8.0
2021-09-20,13345.65234375,13407.650520452526,13232.34251074918,13401.72954697616,3823.0,13203.30048828125,12675.96646484375,-0.1078203577358784,-0.004341687103021,0.0042019079908388,0.004645571089791,-0.0084903929820924,Fast Moving Consumer Goods,8.0
2021-09-21,13542.08984375,13622.186563372325,13238.069783246136,13345.651362642382,4136.0,13266.395751953123,12692.90705078125,-0.0260476353606112,0.014719213039593,-0.0145057729917719,0.0059146498469946,-0.0224500105974541,Fast Moving Consumer Goods,8.0
2021-09-22,13547.626953125,13631.815152102065,13429.984970494295,13553.836548477751,2859.0,13316.16728515625,12710.9644140625,-0.0237426553660411,0.0004088814532238,0.0004583529923163,0.0062142395320123,-0.0086835859178693,Fast Moving Consumer Goods,8.0
2021-09-23,13737.470703125,13959.132093786682,13469.503877916755,13612.560538354735,4607.0,13371.19755859375,12732.1226171875,0.0552852301620765,0.0140130630003957,-0.0090926610487219,0.0161355314564026,-0.0195062709139963,Fast Moving Consumer Goods,8.0
2021-09-24,13540.79296875,13910.805902278516,13213.089898323513,13910.805902278516,5615.0,13394.08583984375,12752.30078125,-0.0265874966362354,-0.0143168810784258,0.0273257950536904,0.0273257950536904,-0.0242011727956239,Fast Moving Consumer Goods,8.0
2021-09-27,13150.369140625,13661.272619393669,12996.385286253848,13612.560438292452,6018.0,13390.3650390625,12765.69578125,-0.1891125710540765,-0.0288331583701217,0.0351466405790557,0.0388508849679625,-0.0117094701087481,Fast Moving Consumer Goods,8.0
2021-09-28,13266.1328125,13380.549176471988,13116.817680660562,13211.40282754799,3900.0,13389.1279296875,12782.133828125,-0.1409226348078104,0.0088030739393752,-0.0041255417630403,0.0086246961031613,-0.011255362353884,Fast Moving Consumer Goods,8.0
2021-09-29,13186.421875,13453.186273382637,13121.777215431615,13322.307185055048,10065.0,13380.644189453124,12797.32908203125,-0.1741045902005423,-0.0060086039109221,0.0103049418062888,0.0202302338656699,-0.0049023654924117,Fast Moving Consumer Goods,8.0
2021-09-30,13548.8310546875,13755.041338935222,13183.19821496213,13279.468101152886,6277.0,13395.929443359377,12821.1019921875,-0.0232414136846822,0.027483511685197,-0.0198808998685847,0.0152197841581602,-0.0269863014934318,Fast Moving Consumer Goods,8.0
2021-10-01,13524.28125,13574.052965567524,13392.102893901403,13573.090266775638,2244.0,13417.200244140626,12844.24818359375,-0.0334609713713661,-0.0018119500190392,0.0036089915518162,0.0036801745429186,-0.0097734107754224,Fast Moving Consumer Goods,8.0
2021-10-04,13451.1630859375,13672.583791563831,13333.37727358568,13669.359126905638,2475.0,13434.904248046874,12866.115859375,-0.0638984964389935,-0.0054064362246607,0.0162213512373698,0.0164610825258535,-0.0087565522475122,Fast Moving Consumer Goods,8.0
2021-10-05,13328.419921875,13524.76252746262,13271.958202112612,13450.827448666252,2825.0,13446.682861328123,12886.25357421875,-0.1149938457401437,-0.0091250967130732,0.0091839488483067,0.0147311239245528,-0.0042361900430313,Fast Moving Consumer Goods,8.0
