Date_Ticker,Close_SBICARD.NS,High_SBICARD.NS,Low_SBICARD.NS,Open_SBICARD.NS,Volume_SBICARD.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2024-02-29,717.0521850585938,730.2543543488151,712.966949015742,727.4146059748521,3043100.0,720.918179321289,740.370703125,-0.8144430484196642,-0.0134348132672308,0.0144514180866928,0.0184117272986799,-0.0056972646175228,Financial Services,9.0
2024-03-01,715.3085327148438,721.9344909059655,711.7214915871378,721.7352007075101,1444844.0,721.2494812011719,739.1969567871093,-0.8284163817636709,-0.00243169518214,0.0089844699157648,0.00926307724301,-0.0050146768333544,Financial Services,9.0
2024-03-04,714.3121337890625,721.236996785642,712.4189681491679,718.845696877955,1102727.0,721.9345001220703,738.3420544433594,-0.8364013532996871,-0.0013929638473618,0.0063467535751411,0.0096944496236492,-0.0026503338671461,Financial Services,9.0
2024-03-05,713.4651489257812,718.4969069792784,709.0810687904333,714.4117317235269,1035298.0,722.3056549072265,737.3626025390626,-0.8431889459493224,-0.0011857349514538,0.001326740064558,0.0070525631995803,-0.0061447712504931,Financial Services,9.0
2024-03-06,699.6651611328125,712.31932794106,695.480310425738,710.0275819912337,1772444.0,721.1622955322266,735.9487243652344,-0.9537797011910814,-0.0193422030687084,0.0148105428625937,0.0180860324498071,-0.0059812192167734,Financial Services,9.0
2024-03-07,704.946044921875,706.8890179153677,701.5084866741311,705.942435091376,1335533.0,720.4673126220703,734.7410998535156,-0.9114595966128768,0.007547730089222,0.0014134275618375,0.0027562009993375,-0.0048763423420935,Financial Services,9.0
2024-03-11,702.2557983398438,707.2377493224119,697.6724277618135,707.2377493224119,1329626.0,719.7897674560547,733.5464282226562,-0.9330187751974394,-0.0038162446635605,0.0070942112465937,0.0070942112465937,-0.0065266397071629,Financial Services,9.0
2024-03-12,698.0211181640625,707.2875345387332,690.7474821200663,702.2557763667459,1652036.0,719.1769866943359,732.35673828125,-0.9669547819441676,-0.0060301106602354,0.0060666620142115,0.0132752665120552,-0.0104203667406616,Financial Services,9.0
2024-03-13,682.826171875,700.9604851462266,680.5344866451638,698.9677048046594,1518868.0,717.3984313964844,730.8751049804688,-1.0887244973363492,-0.0217686054098596,0.0236393003000101,0.0265577302367172,-0.0033561766145303,Financial Services,9.0
2024-03-14,699.8146362304688,702.1063823540787,676.4493345725917,682.5272904978074,1809163.0,716.5614624023438,729.5997265625,-0.9525818331793384,0.0248796327018623,-0.0247027496106385,0.0032747902158125,-0.0333878436491891,Financial Services,9.0
2024-03-15,696.775634765625,702.1063586720375,693.4875593626473,699.4659003916357,1003378.0,715.8515350341797,728.1280578613281,-0.9769358740828472,-0.0043425806027911,0.0038610213844743,0.0076505601522727,-0.0047189873453077,Financial Services,9.0
2024-03-18,698.9677124023438,700.4622976747651,691.4947860402375,697.4233197838079,981919.0,715.0270233154297,726.7659936523437,-0.9593689367036116,0.0031460308417014,-0.0022095335608962,0.0021382751247327,-0.0106913756236635,Financial Services,9.0
2024-03-19,695.978515625,704.2983490019589,693.0391525370612,698.967686057176,1582478.0,713.5374176025391,725.3391625976562,-0.98332385131166,-0.004276587779813,0.0042949176807443,0.0119541525926092,-0.0042233531954635,Financial Services,9.0
2024-03-20,689.8009033203125,698.4695099722348,686.8615401524705,691.7936836626013,999111.0,711.1734802246094,723.7588879394531,-1.0328301857095985,-0.0088761537403778,0.0028889210389499,0.0125668241520076,-0.004261176165026,Financial Services,9.0
2024-03-21,700.1135864257812,701.9070765922534,692.4911771997369,692.5409845459218,2707401.0,709.3500885009765,722.4635815429688,-0.9501860971558526,0.0149502313723123,-0.0108162475727962,0.0025617131294768,-0.0108873893805694,Financial Services,9.0
2024-03-22,701.5582885742188,708.0348246257042,699.117181329753,699.4658935604397,811372.0,707.524203491211,721.3087646484375,-0.9386084998353318,0.00206352537138,-0.0029824963197733,0.0092316435525945,-0.0034795501446172,Financial Services,9.0
2024-03-26,694.33447265625,706.4406376700397,692.4911751490515,697.4233187033669,3756858.0,705.4218200683594,719.9417163085938,-0.9964989320647464,-0.0102968150125483,0.0044486427921406,0.0174356387167069,-0.0026547688178966,Financial Services,9.0
2024-03-27,690.0499877929688,699.8644672817445,688.505595219913,696.4269090934406,2204657.0,703.5610595703125,718.5507556152344,-1.0308340651069348,-0.0061706353810873,0.0092412454362438,0.0142228529271712,-0.0022380879651854,Financial Services,9.0
2024-03-28,682.5499877929688,696.0,679.9500122070312,692.5499877929688,2613193.0,701.2306427001953,716.9231079101562,-1.0909377895997778,-0.0108687778170792,0.014650941585004,0.0197055343162806,-0.0038092090432007,Financial Services,9.0
2024-04-01,688.0499877929688,692.5,685.7000122070312,692.2000122070312,1518452.0,699.2923004150391,715.3785583496094,-1.046861724971693,0.0080580178717522,0.0060315739956253,0.0064675710863761,-0.0034154140362322,Financial Services,9.0
2024-04-02,692.3499755859375,698.8499755859375,687.5,688.0,1515418.0,698.0571899414062,713.9349548339844,-1.012402354087535,0.0062495281872784,-0.0062829143342658,0.0093883154895744,-0.0070050924488485,Financial Services,9.0
2024-04-03,695.2000122070312,697.7000122070312,691.5499877929688,694.4000244140625,1578369.0,697.0517639160156,712.8492614746094,-0.9895626453050376,0.004116468147026,-0.0011507304069645,0.003596087393703,-0.0052503227128476,Financial Services,9.0
2024-04-04,694.1500244140625,702.7999877929688,693.0499877929688,702.7999877929688,1046989.0,696.0436584472657,711.7814270019531,-0.9979770689089632,-0.0015103391463348,0.0124612303892199,0.0124612303892199,-0.0015847246018931,Financial Services,9.0
2024-04-05,730.3499755859375,731.8499755859375,693.0999755859375,694.7999877929688,4409255.0,696.8878997802734,711.458515625,-0.7078768166571298,0.0521500394708358,-0.0486752775810639,0.0020538098858655,-0.0510029454989924,Financial Services,9.0
2024-04-08,723.2999877929688,742.8499755859375,722.4500122070312,742.5,2116826.0,698.0696411132812,711.3792114257812,-0.7643742198553299,-0.00965288974962,0.0265450193986827,0.0270288789201038,-0.0011751356287604,Financial Services,9.0
2024-04-09,752.0999755859375,753.9000244140625,724.25,728.0,4242049.0,700.4273376464844,711.5361376953125,-0.5335760156278846,0.0398174869058786,-0.0320435798008927,0.0023933637635378,-0.037029619053292,Financial Services,9.0
2024-04-10,748.0,756.9500122070312,743.75,756.9500122070312,3404987.0,702.7145477294922,711.3539965820313,-0.566432522700494,-0.0054513704547634,0.0119652569612718,0.0119652569612718,-0.0056818181818182,Financial Services,9.0
2024-04-12,737.6500244140625,750.0499877929688,735.2000122070312,747.0,1438789.0,704.6959930419922,711.8476574707031,-0.6493754668504728,-0.0138368657566009,0.0126753545400672,0.0168100901084575,-0.0033213748064027,Financial Services,9.0
2024-04-15,721.4000244140625,732.3499755859375,716.5,722.9000244140625,924924.0,706.6246856689453,712.0761022949218,-0.7796002032516329,-0.0220294170164338,0.0020792901985529,0.0151787507642084,-0.0067923818245534,Financial Services,9.0
2024-04-16,725.7999877929688,731.3499755859375,712.5,714.0,1013260.0,707.9239532470704,712.336748046875,-0.7443396450243822,0.0060992004851677,-0.0162579057473539,0.0076467179475234,-0.0183245908193132,Financial Services,9.0
2024-04-18,726.0,741.5999755859375,723.25,734.0,1170098.0,709.3851715087891,712.6691479492188,-0.7427367812128339,0.0002755748283207,0.0110192837465563,0.0214875696775997,-0.0037878787878787,Financial Services,9.0
2024-04-19,732.0999755859375,733.9500122070312,714.75,720.0,2012194.0,711.0417846679687,713.1374975585937,-0.6938526142754664,0.008402170228564,-0.0165277639522569,0.0025270272951629,-0.0236989156734385,Financial Services,9.0
2024-04-22,739.7000122070312,744.7999877929688,732.0999755859375,736.0,1066150.0,713.2278594970703,713.9192626953125,-0.632947213314168,0.010381145846933,-0.0050020442692593,0.0068946539161474,-0.0102744849204715,Financial Services,9.0
2024-04-23,747.5999755859375,751.4500122070312,734.4000244140625,742.9500122070312,1406042.0,716.1178131103516,714.7504211425781,-0.5696382503235905,0.0106799557233144,-0.0062198549100563,0.0051498618871359,-0.0176564360659983,Financial Services,9.0
2024-04-24,749.4500122070312,759.7999877929688,745.25,752.3499755859375,1556168.0,718.5846343994141,715.2887744140625,-0.5548123714734718,0.0024746344054435,0.0038694553761713,0.0138100946258685,-0.0056041258771385,Financial Services,9.0
2024-04-25,758.4000244140625,764.9000244140625,751.4500122070312,758.0,1788745.0,721.4267211914063,716.0798608398437,-0.4830884957536066,0.0119421069601088,-0.0005274583348959,0.0085706748295819,-0.0091640453366292,Financial Services,9.0
2024-04-26,750.4500122070312,765.0,741.0,764.9000244140625,2054729.0,724.2324981689453,716.7727270507812,-0.5467985415410928,-0.0104826106950265,0.0192551295515801,0.0193883503981537,-0.0125924605947294,Financial Services,9.0
2024-04-29,724.0999755859375,743.0,718.0499877929688,735.0,7563261.0,725.9349975585938,717.0491918945313,-0.757963253734499,-0.0351123142014479,0.0150532036756971,0.0261014018109428,-0.008355182981567,Financial Services,9.0
2024-04-30,728.2999877929688,735.0,724.0,726.5,2318223.0,728.2224975585938,717.24724609375,-0.7243050701934345,0.0058003208792164,-0.0024714922739782,0.0091995226133874,-0.0059041437114387,Financial Services,9.0
2024-05-02,729.4000244140625,735.7999877929688,725.5499877929688,728.2999877929688,923194.0,730.2899993896484,717.5041662597656,-0.7154895637926002,0.0015104169154626,-0.001508138996811,0.0087742845690845,-0.0052783609709727,Financial Services,9.0
2024-05-03,722.25,734.9500122070312,719.8499755859375,730.0499877929688,867523.0,731.7850006103515,717.7296826171874,-0.7727886434592556,-0.0098026106042513,0.010799567729967,0.0175839559806594,-0.0033229829201281,Financial Services,9.0
2024-05-06,718.0,727.75,716.8499755859375,723.0,684213.0,732.925,717.7805236816406,-0.8068474206718667,-0.0058843890619591,0.0069637883008355,0.0135793871866294,-0.0016017053120647,Financial Services,9.0
2024-05-07,715.5499877929688,724.4500122070312,708.7000122070312,718.0,1365824.0,733.9949981689454,717.5761108398438,-0.8264814018312678,-0.0034122732688457,0.0034239567449201,0.0124380190984469,-0.0095730217354421,Financial Services,9.0
2024-05-08,711.9000244140625,719.7000122070312,709.0999755859375,713.4000244140625,656698.0,733.0725006103515,717.0725183105469,-0.8557315876092343,-0.0051009201889083,0.0021070374330083,0.010956577504529,-0.0039332051300736,Financial Services,9.0
2024-05-09,710.4000244140625,718.0,708.0,712.3499755859375,1030970.0,732.4275024414062,716.5488903808593,-0.8677523325078029,-0.0021070374330083,0.0027448636048166,0.0106981634638962,-0.0033784126289156,Financial Services,9.0
2024-05-10,720.4000244140625,722.0999755859375,709.7000122070312,714.0,838295.0,730.8425048828125,716.19537109375,-0.787614033184012,0.0140765760928119,-0.0088839869477627,0.0023597322518937,-0.0148528759639259,Financial Services,9.0
2024-05-13,720.75,722.0,706.0,719.7000122070312,866281.0,729.4800048828125,715.8827282714843,-0.7848093883578242,0.0004858072932773,-0.0014567988802896,0.0017343045438777,-0.0204647936177593,Financial Services,9.0
2024-05-14,718.4000244140625,723.5499877929688,713.7000122070312,720.75,528743.0,728.5175048828125,715.7054248046875,-0.8036416930487702,-0.0032604586693548,0.0032711240340701,0.0071686570210052,-0.0065423330279876,Financial Services,9.0
2024-05-15,713.4500122070312,723.0999755859375,712.5999755859375,721.7999877929688,596597.0,728.120004272461,715.3912585449219,-0.8433102490391191,-0.0068903285618183,0.0117036589012131,0.0135257736544911,-0.0011914452401005,Financial Services,9.0
2024-05-16,713.75,717.25,708.5999755859375,715.0,452022.0,727.5175048828125,715.129921875,-0.8409061978844778,0.0004204748585549,0.0017513134851139,0.0049036777583186,-0.0072154457640104,Financial Services,9.0
2024-05-17,714.9000244140625,718.4000244140625,712.5499877929688,714.75,647454.0,726.9625061035156,715.0868786621094,-0.831690097812097,0.0016112426116462,-0.0002098536983341,0.0048957894537331,-0.0032872241444107,Financial Services,9.0
2024-05-21,709.8499755859375,717.4500122070312,708.0,714.6500244140625,990078.0,725.8500061035156,714.9777075195312,-0.8721603302709011,-0.0070639930838777,0.0067620609892433,0.0107065392441838,-0.0026061501015203,Financial Services,9.0
2024-05-22,708.0499877929688,713.2999877929688,706.2000122070312,709.8499755859375,657014.0,724.2675048828125,714.8524645996093,-0.886585126324111,-0.0025357298793776,0.0025421761514032,0.0074147307259542,-0.0026127753941553,Financial Services,9.0
2024-05-23,710.5999755859375,715.0999755859375,707.4000244140625,710.0,1014823.0,722.4175048828125,714.7951611328125,-0.8661499578216167,0.0036014233979682,-0.0008443225535474,0.006332676828886,-0.0045031681421554,Financial Services,9.0
2024-05-24,709.5499877929688,713.0,708.5999755859375,712.5,612037.0,720.4225036621094,714.9928576660157,-0.8745643814255424,-0.0014776074149214,0.0041575819290859,0.0048622539164047,-0.0013388939798113,Financial Services,9.0
2024-05-27,702.7999877929688,711.4000244140625,701.5999755859375,710.0,1070659.0,717.6425018310547,714.9499365234375,-0.9286577334691012,-0.0095130718288018,0.0102447528914189,0.0122368195368085,-0.0017074732895197,Financial Services,9.0
2024-05-28,705.4500122070312,706.8499755859375,699.2999877929688,703.0,1280415.0,715.3925018310547,715.0138208007812,-0.9074208884981518,0.0037706665624518,-0.0034729777654497,0.0019844969234976,-0.0087178741337347,Financial Services,9.0
2024-05-29,697.2999877929688,705.3499755859375,696.0999755859375,704.0,665926.0,714.0525024414062,714.9993981933594,-0.9727337980971864,-0.0115529438982711,0.0096085075639216,0.0115445115931349,-0.0017209410985785,Financial Services,9.0
2024-05-30,694.0499877929688,702.5,690.0,696.7999877929688,1821007.0,712.3400024414062,715.2238745117188,-0.9987787453774184,-0.0046608347295209,0.0039622506280057,0.0121749331541689,-0.0058352969731293,Financial Services,9.0
2024-05-31,692.0999755859375,699.9000244140625,689.0,695.25,1641581.0,710.475,715.0695812988281,-1.01440581157063,-0.0028096134879739,0.0045514008455147,0.0112701186292072,-0.0044790863968937,Financial Services,9.0
2024-06-03,705.2000122070312,709.6500244140625,698.2000122070312,705.0,1747460.0,709.6225006103516,715.2380688476562,-0.9094243459812468,0.0189279541730992,-0.0002836247923554,0.006310283791834,-0.0099262618814943,Financial Services,9.0
2024-06-04,677.4000244140625,707.0,647.9500122070312,707.0,3672395.0,707.5925018310547,714.8067150878907,-1.132208720276313,-0.0394214227336219,0.0436964489505899,0.0436964489505899,-0.0434750681216832,Financial Services,9.0
2024-06-05,699.6500244140625,701.75,680.25,682.0999755859375,1126462.0,706.7975036621094,714.8801452636719,-0.9539010042808782,0.0328461753736218,-0.0250840394707663,0.0030014657509604,-0.0277281837162937,Financial Services,9.0
2024-06-06,703.7000122070312,707.0,699.4500122070312,703.0,755105.0,706.3875030517578,715.1581274414062,-0.9214450908798152,0.0057885909406785,-0.000994759407259,0.0046894809375075,-0.0060395053663145,Financial Services,9.0
2024-06-07,715.5499877929688,723.5999755859375,704.3499755859375,706.0,1956654.0,706.6450012207031,715.46685546875,-0.8264814018312678,0.0168395273275214,-0.0133463600809002,0.0112500704776727,-0.0156523127637474,Financial Services,9.0
2024-06-10,717.0999755859375,720.5499877929688,712.0,719.7999877929688,1235522.0,706.4799987792969,715.7776892089844,-0.8140600632611527,0.0021661488636866,0.0037651823998809,0.0048110616712995,-0.0071119450000961,Financial Services,9.0
2024-06-11,712.7999877929688,719.0499877929688,710.9500122070312,718.5,1119119.0,706.0824981689453,716.1469995117187,-0.8485194341453104,-0.0059963574666911,0.007996650259044,0.0087682380850646,-0.0025953642222491,Financial Services,9.0
2024-06-12,717.4500122070312,719.0,712.8499755859375,712.8499755859375,561824.0,706.0349975585938,716.695,-0.8112549293096027,0.0065236033862181,-0.0064116475612607,0.0021604122469809,-0.0064116475612607,Financial Services,9.0
2024-06-13,727.0499877929688,731.5999755859375,719.0499877929688,720.0,1990427.0,706.7149963378906,717.585,-0.7343223576089083,0.0133806891387539,-0.0096967029933796,0.0062581498787732,-0.0110033699667402,Financial Services,9.0
2024-06-14,728.3499755859375,733.25,720.7999877929688,730.0,1219385.0,707.4449951171875,718.3909997558594,-0.7239044765218879,0.0017880308297851,0.0022654279801892,0.0067275685842105,-0.0103658791048836,Financial Services,9.0
2024-06-18,726.3499755859375,732.2000122070312,723.0,729.0,1023807.0,708.0174926757812,719.0709997558594,-0.7399321363866461,-0.0027459326793977,0.0036484126153164,0.0080540191611826,-0.0046120681469495,Financial Services,9.0
2024-06-19,730.0,732.0,721.1500244140625,730.0,968431.0,709.0249938964844,719.7669995117187,-0.7106814614833176,0.0050251594090274,0.0,0.0027397260273973,-0.0121232542273116,Financial Services,9.0
2024-06-20,732.5,738.5,728.6500244140625,730.0,886197.0,710.2474945068359,720.5339990234374,-0.6906468866523698,0.0034246575342465,-0.0034129692832765,0.0081911262798635,-0.0052559393664676,Financial Services,9.0
2024-06-21,725.3499755859375,735.9000244140625,723.9500122070312,734.9000244140625,758059.0,710.984994506836,720.4339990234375,-0.7479459663190252,-0.0097611254799488,0.0131661255250066,0.0145447703635788,-0.0019300522865191,Financial Services,9.0
2024-06-24,729.9500122070312,733.0,721.0499877929688,726.0,1095490.0,712.004995727539,720.5669995117188,-0.7110820551548641,0.0063418167449138,-0.0054113461757309,0.0041783515884148,-0.0121926491749112,Financial Services,9.0
2024-06-25,732.0,733.4000244140625,724.0999755859375,729.9500122070312,1355431.0,713.4649963378906,720.165,-0.6946538016185594,0.0028083947649655,-0.0028005297718152,0.0019126016585553,-0.0107923830793204,Financial Services,9.0
2024-06-26,732.0,733.4000244140625,725.75,732.0,912110.0,714.7924957275391,719.845,-0.6946538016185594,0.0,0.0,0.0019126016585553,-0.0085382513661201,Financial Services,9.0
2024-06-27,730.3499755859375,739.6500244140625,728.0,732.0,1229089.0,716.4449951171875,719.6989990234375,-0.7078768166571298,-0.0022541317132001,0.0022592243023473,0.0127336881481563,-0.0032176020599605,Financial Services,9.0
2024-06-28,724.5999755859375,735.0,721.0,735.0,1225536.0,717.9724945068359,719.762998046875,-0.7539563387683095,-0.0078729378958176,0.0143527805195586,0.0143527805195586,-0.004968224823671,Financial Services,9.0
2024-07-01,723.0,729.7000122070312,722.0999755859375,724.0,1189555.0,719.5174957275391,719.7069982910157,-0.7667782710099712,-0.0022080812032096,0.0013831258644536,0.0092669601757002,-0.0012448470457295,Financial Services,9.0
2024-07-02,711.1500244140625,727.8499755859375,708.75,725.0,2596663.0,719.8149963378906,719.4099987792969,-0.8617419600585187,-0.0163900077260546,0.0194754624347357,0.0234830213014962,-0.0033748496543186,Financial Services,9.0
2024-07-03,715.25,717.5999755859375,711.1500244140625,713.0,589709.0,721.7074951171875,719.0729992675781,-0.8288854529859092,0.0057652751813031,-0.0031457532331352,0.0032855303543342,-0.0057322273134393,Financial Services,9.0
2024-07-04,718.9000244140625,724.5499877929688,712.2999877929688,716.0,1120401.0,722.6699951171875,718.6569995117187,-0.7996347780825807,0.0051031449340265,-0.0040339745661104,0.0078591781708607,-0.0091807433536715,Financial Services,9.0
2024-07-05,721.9500122070312,724.0,714.3499755859375,718.9000244140625,546703.0,723.5824951171875,718.1440002441407,-0.7751926946138968,0.0042425757259566,-0.0042246523185792,0.0028395148671054,-0.0105270953564501,Financial Services,9.0
2024-07-08,735.6500244140625,740.0,714.3499755859375,723.25,2067366.0,724.5874969482422,717.8680004882813,-0.6654031267152309,0.0189763999936086,-0.0168558744002476,0.005913104657887,-0.0289540516838699,Financial Services,9.0
2024-07-09,729.9000244140625,737.6500244140625,723.5999755859375,737.0,993753.0,725.2274993896484,717.2980004882812,-0.7114826488264107,-0.0078162166915984,0.0097273261384489,0.0106178925068833,-0.0086313859671157,Financial Services,9.0
2024-07-10,745.2999877929688,746.5499877929688,724.0,730.8499755859375,2384876.0,726.8524993896484,717.195,-0.5880699613429899,0.0210987297764084,-0.0193881825354936,0.0016771770031844,-0.0285790797555809,Financial Services,9.0
2024-07-11,741.2000122070312,750.0,737.4000244140625,750.0,1747827.0,728.0399993896484,717.5370007324219,-0.6209264684155994,-0.0055011078130815,0.0118726222990275,0.0118726222990275,-0.005126804817034,Financial Services,9.0
2024-07-12,738.6500244140625,745.9000244140625,736.0499877929688,742.25,858002.0,728.6200012207031,717.7440014648438,-0.6413616369180937,-0.0034403504465357,0.004873722963447,0.0098152030872145,-0.0035199844786524,Financial Services,9.0
2024-07-15,738.5499877929688,741.6500244140625,734.5499877929688,740.4500122070312,539293.0,729.1300018310546,717.9270007324219,-0.6421633133865489,-0.0001354316899577,0.0025726415888793,0.0041974635059676,-0.005416017962377,Financial Services,9.0
2024-07-16,730.9000244140625,743.75,729.0999755859375,738.5,1032022.0,729.3575042724609,718.1000012207031,-0.7034688188940316,-0.0103580847679205,0.0103981055302744,0.0175810304511057,-0.0024627839211909,Financial Services,9.0
2024-07-18,733.5,734.4500122070312,722.0,731.0,836572.0,729.532504272461,718.4100012207032,-0.6826330567199907,0.003557224653292,-0.0034083162917518,0.0012951768330351,-0.0156782549420586,Financial Services,9.0
2024-07-19,718.5999755859375,735.9500122070312,716.2999877929688,734.8499755859375,1513766.0,728.8375030517578,718.4710009765626,-0.802039318362584,-0.0203135983831799,0.0226134157418387,0.0241442209999336,-0.003200651086988,Financial Services,9.0
2024-07-22,727.75,728.9000244140625,711.5999755859375,717.0,717521.0,728.9575042724609,718.7880004882812,-0.7287125788311706,0.0127331265306566,-0.0147715561662659,0.0015802465325489,-0.0221917202529199,Financial Services,9.0
2024-07-23,730.8499755859375,734.0,713.0,730.0,2360731.0,729.0025024414062,719.1969995117188,-0.7038699016909402,0.0042596710215561,-0.0011629959832126,0.004310083490852,-0.0244235837479871,Financial Services,9.0
2024-07-24,743.5999755859375,745.0,726.5499877929688,734.5,1832662.0,729.5825012207031,719.6609985351563,-0.6016935700531069,0.0174454408235808,-0.0122377298073025,0.0018827655460307,-0.0229289784195242,Financial Services,9.0
2024-07-25,730.5,742.0,724.0499877929688,742.0,2374154.0,729.5075012207031,719.8559985351562,-0.706674546517128,-0.0176169661323819,0.0157426420260096,0.0157426420260096,-0.0088295854990161,Financial Services,9.0
2024-07-26,721.7000122070312,730.4000244140625,718.0999755859375,730.4000244140625,3001400.0,729.0750030517578,719.9219982910156,-0.7771961520969917,-0.0120465267528661,0.0120548871551571,0.0120548871551571,-0.0049882729114614,Financial Services,9.0
2024-07-29,707.9000244140625,721.7000122070312,702.25,703.0,4435482.0,728.2400054931641,719.8109985351563,-0.8877869073387507,-0.0191215013988526,-0.0069219158709852,0.0194942609366219,-0.0079813875112366,Financial Services,9.0
2024-07-30,719.0,724.9500122070312,708.0999755859375,712.0,1849310.0,728.040005493164,719.9159985351563,-0.7988335907394876,0.0156801457877121,-0.0097357440890125,0.008275399453451,-0.0151599783227572,Financial Services,9.0
2024-07-31,726.8499755859375,727.75,719.0999755859375,722.4500122070312,1612250.0,728.8250030517578,720.1549975585938,-0.7359252214204566,0.0109179076299547,-0.0060534684277305,0.0012382533456605,-0.0106624479057765,Financial Services,9.0
2024-08-01,720.4500122070312,726.25,718.0,725.0,560280.0,729.0850036621093,720.3669982910156,-0.7872134395124655,-0.0088050678872858,0.0063154802080303,0.0080505068980443,-0.0034006692560472,Financial Services,9.0
2024-08-02,714.5499877929688,720.5499877929688,713.0,716.0,1267000.0,728.8675018310547,720.4969982910156,-0.8344952317636469,-0.0081893598641053,0.0020292662959939,0.0083968932929832,-0.0021691803504975,Financial Services,9.0
2024-08-05,702.3499755859375,712.9000244140625,698.0,708.0,1036909.0,727.8875,720.3319982910157,-0.9322640547637444,-0.0170737001125889,0.0080444573367415,0.0150210709686771,-0.0061934587273367,Financial Services,9.0
2024-08-06,698.6500244140625,710.0,697.4500122070312,703.3499755859375,783289.0,726.0375,720.1139990234375,-0.9619148342132572,-0.0052679594226344,0.0067271895908351,0.016245581033875,-0.0017176156374397,Financial Services,9.0
2024-08-07,713.9000244140625,719.8499755859375,699.75,703.0499877929688,870799.0,725.2375,720.3359997558593,-0.8397039277444761,0.0218278100151642,-0.0151982578092765,0.0083344319490092,-0.0198207367000389,Financial Services,9.0
2024-08-08,715.5999755859375,717.4000244140625,708.4000244140625,713.5,777520.0,723.7524993896484,720.5389990234376,-0.8260808081597213,0.0023812174166407,-0.0029345663185889,0.0025154400356863,-0.0100614189736096,Financial Services,9.0
2024-08-09,709.7999877929688,721.9500122070312,708.5,718.0,698168.0,722.1824981689454,720.7889990234376,-0.8725609239424477,-0.008105069858645,0.011552567410614,0.0171175325768058,-0.0018314846651531,Financial Services,9.0
2024-08-12,699.9500122070312,710.9500122070312,699.0499877929688,710.0,778938.0,720.2474975585938,720.9069995117187,-0.9514969531262368,-0.0138771143354971,0.0143581507503369,0.0157154079693713,-0.0012858409863079,Financial Services,9.0
2024-08-13,691.9000244140625,707.5999755859375,689.1500244140625,701.0,1290799.0,717.9149993896484,720.9030004882812,-1.016008186256816,-0.0115008038468148,0.0131521538731609,0.0226910689664601,-0.0039745626578476,Financial Services,9.0
2024-08-14,689.6500244140625,695.9000244140625,689.0,691.9500122070312,564182.0,715.8524993896484,720.5920007324219,-1.0340393036046691,-0.0032519149018753,0.0033350071942981,0.0090625676484388,-0.0009425424360924,Financial Services,9.0
2024-08-16,698.6500244140625,700.0,690.4000244140625,692.9500122070312,815771.0,714.1100006103516,721.0170007324218,-0.9619148342132572,0.013050097413752,-0.0081586087566685,0.0019322629911444,-0.0118084873852527,Financial Services,9.0
2024-08-19,699.9000244140625,702.9500122070312,697.0,699.5,569447.0,713.1750030517578,721.0220007324219,-0.9518975467977834,0.0017891647553413,-0.0005715450780237,0.0043577478019409,-0.0041434838018334,Financial Services,9.0
2024-08-20,710.7000122070312,712.9500122070312,700.0,700.0,1398065.0,712.3225036621094,721.1620007324219,-0.8653482813531617,0.0154307578457511,-0.0150555959240848,0.0031658927273867,-0.0150555959240848,Financial Services,9.0
2024-08-21,709.5499877929688,714.5499877929688,706.5499877929688,707.9500122070312,1439159.0,711.2575042724609,721.0420007324219,-0.8745643814255424,-0.0016181573016879,-0.0022549159516078,0.0070467198731865,-0.0042280319239119,Financial Services,9.0
2024-08-22,714.4500122070312,717.0,708.0999755859375,713.0,1708458.0,709.8000061035157,720.9890014648438,-0.83529641910674,0.0069058198835347,-0.0020295502585995,0.0035691619419131,-0.008888006876055,Financial Services,9.0
2024-08-23,716.6500244140625,718.6500244140625,714.0,715.9500122070312,659576.0,709.1075073242188,721.0660021972657,-0.8176658954304337,0.0030793087961957,-0.0009767839017428,0.0027907624808012,-0.0036977943539863,Financial Services,9.0
2024-08-26,720.3499755859375,723.4000244140625,716.0499877929688,717.0,1094078.0,709.040005493164,721.1240014648438,-0.7880151159809207,0.0051628424556325,-0.0046504833754074,0.004234120818348,-0.0059693037255552,Financial Services,9.0
2024-08-27,736.75,739.9500122070312,719.6500244140625,720.5,3527927.0,710.4825042724609,721.3180017089844,-0.6565881094397588,0.0227667452903328,-0.0220563284696301,0.004343416636622,-0.0232100109751441,Financial Services,9.0
2024-08-28,731.2999877929688,743.7000122070312,728.2000122070312,739.7999877929688,1783612.0,711.0975036621094,721.377001953125,-0.7002635803962972,-0.00739736980934,0.0116231370735457,0.0169561392329367,-0.0042389930776466,Financial Services,9.0
2024-08-29,721.2000122070312,730.9500122070312,716.5,730.9500122070312,1752565.0,710.8150054931641,721.2740026855469,-0.7812030670631812,-0.0138109883146843,0.0135191345465495,0.0135191345465495,-0.0065169330663877,Financial Services,9.0
2024-08-30,723.2000122070312,730.25,721.3499755859375,730.0,1802624.0,710.952505493164,721.1380029296874,-0.765175407198423,0.0027731558044204,0.0094026378293563,0.0097483236642292,-0.0025581258156341,Financial Services,9.0
