Date_Ticker,Close_SIEMENS.NS,High_SIEMENS.NS,Low_SIEMENS.NS,Open_SIEMENS.NS,Volume_SIEMENS.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2022-07-14,2621.01904296875,2637.368826573273,2599.169738313657,2615.668059547401,160273.0,2455.358471679688,2376.8214990234374,-0.2845299410149972,0.0020457773244465,-0.0020415660220798,0.0062379491855979,-0.0083361869169574,Capital Goods,1.0
2022-07-15,2656.592041015625,2664.3210778064977,2602.736749384884,2620.919786828172,244020.0,2473.068249511719,2386.036831054688,-0.2655415460689047,0.0135722012941128,-0.0134278254382692,0.0029093803909454,-0.0202723228855837,Capital Goods,1.0
2022-07-18,2689.9853515625,2698.2098368339834,2656.939114760138,2674.2302017613224,475773.0,2494.377478027344,2396.2678369140626,-0.2477166394252185,0.0125699806486315,-0.0058569649057851,0.0030574461183241,-0.0122849132926194,Capital Goods,1.0
2022-07-19,2660.307861328125,2724.864634722235,2655.1056576696938,2686.31887962028,445966.0,2511.1310424804688,2404.87673828125,-0.2635580904279299,-0.0110325843288092,0.0097774466896358,0.0242666551238475,-0.0019554893379272,Capital Goods,1.0
2022-07-20,2651.984375,2693.849727347539,2638.4585006292573,2665.609193811329,356871.0,2531.0554809570312,2411.990380859375,-0.2680010571275196,-0.0031287680832434,0.0051375939239195,0.0157864249662251,-0.0051002843373625,Capital Goods,1.0
2022-07-21,2778.076171875,2787.390497673802,2645.6923671486143,2661.4475170621977,755606.0,2554.163195800781,2422.4483056640624,-0.2006949269169032,0.0475462065552328,-0.0419818059682958,0.0033527971238151,-0.0476530507214408,Capital Goods,1.0
2022-07-22,2728.134765625,2775.351104255188,2720.009466967016,2774.508745904424,418502.0,2574.4443481445314,2431.419877929688,-0.2273529877525026,-0.0179769751296247,0.0169984198961665,0.0173071870294394,-0.0029783347803651,Capital Goods,1.0
2022-07-25,2697.763916015625,2743.741393014991,2684.1390962033383,2728.134781230008,391500.0,2591.715673828125,2439.7969140625,-0.2435645448012303,-0.0111324594342087,0.0112577920677501,0.0170428096863535,-0.0050504122067172,Capital Goods,1.0
2022-07-26,2652.380859375,2711.487708815609,2640.737831412861,2711.487708815609,334834.0,2606.3883666992188,2447.03837890625,-0.2677894190223329,-0.0168224715184314,0.0222844503012047,0.0222844503012047,-0.0043896516297748,Capital Goods,1.0
2022-07-27,2665.8076171875,2700.092474408427,2635.7834193281,2647.47604077488,418278.0,2620.4888305664062,2453.7774658203125,-0.2606223936326446,0.0050621530332049,-0.0068765563930529,0.0128609645346795,-0.0112627024042628,Capital Goods,1.0
2022-07-28,2658.97021484375,2695.7325530064672,2645.8904361000928,2676.459674297256,329166.0,2634.5075439453126,2461.4826708984374,-0.2642721083948747,-0.0025648521294884,0.00657753116446,0.0138257803556771,-0.0049191144265697,Capital Goods,1.0
2022-07-29,2669.671875,2705.145999123008,2631.126118519608,2682.652708979094,428739.0,2648.731848144532,2467.8620556640626,-0.258559704021255,0.0040247386362238,0.0048623331206549,0.0132878217938328,-0.0144383872944656,Capital Goods,1.0
2022-08-01,2733.733642578125,2740.818452512113,2675.8651685673567,2694.642600181991,627516.0,2660.4888427734377,2475.6554541015626,-0.2243643814309207,0.0239961203389929,-0.0142995066480829,0.0025916240791132,-0.0211682927368863,Capital Goods,1.0
2022-08-02,2711.8837890625,2789.371795531695,2705.1456489525854,2754.145399961199,731251.0,2669.23349609375,2482.314272460937,-0.236027543684556,-0.007992678282665,0.0155838576376861,0.0285734981645295,-0.0024846714070457,Capital Goods,1.0
2022-08-03,2590.845947265625,2664.519156447025,2549.6248217179223,2645.692133772241,1785461.0,2667.588586425781,2487.627456054688,-0.300635939649192,-0.0446323851652647,0.0211692194838912,0.0284359667386455,-0.0159102958596235,Capital Goods,1.0
2022-08-04,2624.3876953125,2630.778925250516,2577.4193281348707,2620.671835823196,350685.0,2666.840441894531,2493.622373046875,-0.2827317990350911,0.0129462533587822,-0.0014158957900698,0.0024353223227771,-0.0178968859141966,Capital Goods,1.0
2022-08-05,2666.054931640625,2693.254974890869,2622.3563270027043,2636.773910296028,543309.0,2667.296240234375,2499.8669970703127,-0.2604903804549635,0.0158769363240607,-0.0109829024890265,0.0102023566459321,-0.0163907367846428,Capital Goods,1.0
2022-08-08,2783.079833984375,2792.8402559319484,2660.7537764269346,2675.4190849800466,826380.0,2673.8906372070314,2507.610849609375,-0.1980240383911621,0.0438944077839145,-0.0386840318734934,0.0035070578387252,-0.043953484935541,Capital Goods,1.0
2022-08-10,2782.23779296875,2823.85542430737,2770.5451719709736,2799.281155514306,643170.0,2681.9292846679687,2515.01978515625,-0.1984735087266235,-0.000302557262405,0.0061257749386582,0.0149583301052826,-0.0042025958483224,Capital Goods,1.0
2022-08-11,2812.311279296875,2841.641896555046,2794.3266143440783,2794.3266143440783,458663.0,2691.7614501953126,2523.3254736328126,-0.1824206802567859,0.010809099928168,-0.006394976646146,0.0104293637315653,-0.006394976646146,Capital Goods,1.0
2022-08-12,2819.396484375,2848.726861315154,2797.54717882569,2813.8969630993547,403621.0,2701.680322265625,2532.028515625,-0.178638691678814,0.0025193530781188,-0.0019506023030543,0.010403069274826,-0.007749639211937,Capital Goods,1.0
2022-08-16,2888.857666015625,2897.379467097792,2821.873251667133,2837.925716062953,379034.0,2713.293603515625,2543.2603173828124,-0.1415612334146427,0.0246368973025172,-0.0176304809170187,0.002949886102876,-0.0231871632640449,Capital Goods,1.0
2022-08-17,2869.832763671875,2909.6667319461912,2850.8076100696,2897.3797190975006,362490.0,2722.2859741210937,2553.8272314453125,-0.151716474168822,-0.0065856142957674,0.0095988016355279,0.0138802402629725,-0.0066293596766708,Capital Goods,1.0
2022-08-18,2851.848388671875,2892.9209810363377,2838.0254373344715,2869.634924158669,223409.0,2731.863000488281,2564.194990234375,-0.1613162952159162,-0.0062666979162191,0.006236844692532,0.0144020953314389,-0.0048470147965478,Capital Goods,1.0
2022-08-19,2824.301025390625,2880.583960623503,2795.317320455031,2849.8165946929,293363.0,2740.4788330078127,2573.85126953125,-0.1760207126793696,-0.0096594767767717,0.0090342952372599,0.0199280936156915,-0.0102622576966933,Capital Goods,1.0
2022-08-22,2849.4697265625,2883.507097835051,2799.38013185096,2818.9996773328,566285.0,2744.048510742188,2583.8969677734376,-0.1625859935280068,0.0089114796707599,-0.0106932349361922,0.0119451598152657,-0.017578567073238,Capital Goods,1.0
2022-08-23,2852.839111328125,2891.335274888691,2813.153679060637,2841.59234522056,600621.0,2750.283728027344,2593.9535693359376,-0.1607874605910098,0.001182460278211,-0.0039423064773986,0.0134939833822749,-0.0139108553685709,Capital Goods,1.0
2022-08-24,2864.48193359375,2885.8851400136687,2826.1343104131934,2864.680064391371,512669.0,2758.61962890625,2604.0438623046875,-0.1545726763556319,0.0040811352520348,6.916810865442713e-05,0.0074719292759044,-0.0133872805168807,Capital Goods,1.0
2022-08-25,2857.19873046875,2923.0437145479186,2845.4071660424465,2888.461544453543,576655.0,2768.8605224609373,2613.6139306640625,-0.1584603536671669,-0.0025425900019074,0.010941770921081,0.023045293761686,-0.004126966843629,Capital Goods,1.0
2022-08-26,2893.465576171875,2940.978985454234,2863.6891064564475,2879.54344060984,556271.0,2780.2434204101564,2624.268041992188,-0.1391015920369975,0.01269314777316,-0.0048115780870822,0.0164209346997727,-0.0102909362256254,Capital Goods,1.0
2022-08-29,2821.923095703125,2871.6164302601487,2808.1990901853906,2849.8167196094505,450842.0,2788.391064453125,2634.299877929688,-0.1772900200343693,-0.0247255336499985,0.009884615193376,0.0176097409006965,-0.0048633520660543,Capital Goods,1.0
2022-08-30,2857.34765625,2879.890539097217,2836.241524145718,2847.8349583692666,561513.0,2797.774853515625,2645.398901367188,-0.1583808590586916,0.0125533401674961,-0.0033292056218381,0.0078894434836824,-0.0073866167661172,Capital Goods,1.0
2022-09-01,2894.25830078125,2947.915215413963,2834.209914247996,2854.771003565589,876368.0,2805.801086425781,2658.0080517578126,-0.1386784461456542,0.0129177996420959,-0.0136433217467155,0.0185390898311423,-0.0207474179194875,Capital Goods,1.0
2022-09-02,2887.37158203125,2946.429076806732,2875.629610296144,2912.887152479467,408319.0,2814.575476074219,2669.250751953125,-0.1423544853520024,-0.0023794416511273,0.0088369542067276,0.0204537216972731,-0.0040666645776313,Capital Goods,1.0
2022-09-05,2908.67578125,2921.7062077239025,2876.6204434499427,2897.2311269302,153479.0,2830.4669677734373,2682.35435546875,-0.1309825861310595,0.0073784057969298,-0.0039346613993814,0.004479848375642,-0.0110205950098299,Capital Goods,1.0
2022-09-06,2923.935791015625,2933.5474332595013,2863.094635088925,2921.161233997301,230756.0,2845.444372558594,2694.5146337890624,-0.1228369951429428,0.0052463770159584,-0.0009489117465742,0.0032872275353685,-0.0208079657951609,Capital Goods,1.0
2022-09-07,2914.125732421875,2957.824339531888,2900.9963614005023,2918.1885024862345,241126.0,2857.8479125976564,2706.3469140625,-0.1280734744179529,-0.0033550868743059,0.0013941643008597,0.0149954432726882,-0.004505423659418,Capital Goods,1.0
2022-09-08,2921.50830078125,2937.8580846828327,2906.2979505056205,2929.4848199988605,105761.0,2864.7693359375,2717.73033203125,-0.1241327572610909,0.0025333733123585,0.0027302743639228,0.0055963503157634,-0.0052063347797307,Capital Goods,1.0
2022-09-09,2898.519287109375,2947.915548615548,2880.534621790049,2946.92465263282,122967.0,2870.583410644532,2728.522177734375,-0.1364039881100474,-0.0078688852828956,0.0167000322332573,0.0170418950551245,-0.0062047768318497,Capital Goods,1.0
2022-09-12,2938.00634765625,2954.85157798008,2875.827629843289,2875.827629843289,196959.0,2876.8681640625,2739.606337890625,-0.1153263184703866,0.0136231836450032,-0.0211635750421584,0.005733558178752,-0.0211635750421584,Capital Goods,1.0
2022-09-13,3024.759521484375,3037.9878374450946,2932.259286533064,2952.7214333282127,637311.0,2887.1363159179687,2752.529609375,-0.0690186239290162,0.0295279055122978,-0.0238161373307489,0.0043733446797211,-0.0305810211669049,Capital Goods,1.0
2022-09-14,3080.299072265625,3089.563803721985,2983.8352602360237,2983.8352602360237,631641.0,2896.708386230469,2766.431875,-0.0393723477289258,0.0183616417724323,-0.0313163786263943,0.0030077376381332,-0.0313163786263943,Capital Goods,1.0
2022-09-15,3033.380126953125,3109.92683656754,3022.2325478830644,3089.6134702620966,238017.0,2904.8857543945314,2777.1276025390625,-0.0644170589695666,-0.0152319447598281,0.0185381788485095,0.0252347897100857,-0.0036749693752552,Capital Goods,1.0
2022-09-16,2932.209716796875,3041.455997636115,2918.1886355697266,3033.3802922369523,456453.0,2908.903820800781,2785.031982421875,-0.1184204832065014,-0.0333523679598542,0.0345031853828639,0.0372573217438827,-0.0047817457076245,Capital Goods,1.0
2022-09-19,2931.615234375,2959.1621899160027,2902.383804118034,2932.209626788776,328064.0,2914.26953125,2791.189404296875,-0.1187378100452513,-0.0002027421225942,0.0002027525327357,0.0093965112535907,-0.0099711005435534,Capital Goods,1.0
2022-09-20,2921.06201171875,2991.0193610586457,2913.234030648473,2946.2805066408678,244625.0,2917.8491455078124,2796.8236328125,-0.1243709804484563,-0.0035997979995829,0.0086333308984696,0.0239492859306786,-0.0026798407698542,Capital Goods,1.0
2022-09-21,2886.1826171875,2945.636374846808,2881.723585363052,2918.188605111019,123630.0,2919.516320800781,2801.408505859375,-0.1429891390295022,-0.0119406552792513,0.011089384203522,0.0205994441603434,-0.0015449583120258,Capital Goods,1.0
2022-09-22,2892.72265625,2924.2825477725846,2857.248532107966,2883.50727533698,169207.0,2920.928356933594,2806.23912109375,-0.1394981528461622,0.0022659824168967,-0.0031857118735905,0.0109100993330268,-0.0122632303049821,Capital Goods,1.0
2022-09-23,2828.462890625,2924.034756434118,2822.0220669624537,2906.297815730596,108102.0,2919.491564941406,2810.37908203125,-0.1737991641700595,-0.0222142850391,0.0275184537027446,0.0337893299310707,-0.0022771462492559,Capital Goods,1.0
2022-09-26,2742.00732421875,2825.4407178607125,2731.9002335446157,2796.308472637977,226372.0,2911.91865234375,2812.905869140625,-0.2199479998135095,-0.0305662721235653,0.0198034293853313,0.0304278522179857,-0.0036860188464356,Capital Goods,1.0
2022-09-27,2700.04296875,2752.7089925567507,2667.095677892364,2742.007267744212,411013.0,2905.8246459960938,2814.48634765625,-0.242348016653497,-0.0153042463082065,0.0155420856186003,0.0195056243238724,-0.012202506122667,Capital Goods,1.0
2022-09-28,2675.6171875,2719.018478358853,2647.6739701803403,2675.4190566942066,180382.0,2896.7381225585937,2814.8668505859373,-0.2553861749956951,-0.0090464416798922,-7.405050569975202e-05,0.0162210390416146,-0.0104436529449001,Capital Goods,1.0
2022-09-29,2709.01025390625,2717.234738410616,2675.4189790476094,2689.043797922389,243408.0,2887.475720214844,2815.2473486328126,-0.2375613986710392,0.0124805097538827,-0.0073703877477283,0.0030359739290415,-0.0123998330424197,Capital Goods,1.0
2022-09-30,2745.574462890625,2760.8341632879497,2677.896223186539,2722.585725935481,297178.0,2880.3858642578125,2816.9526806640624,-0.2180439084619797,0.013497257506372,-0.0083730152890992,0.0055579262568092,-0.0246499377885501,Capital Goods,1.0
2022-10-03,2682.35546875,2752.4613606650582,2669.027965949741,2745.574681856996,238179.0,2869.0698486328124,2817.5601025390624,-0.2517893697597617,-0.0230257802128834,0.0235685440813169,0.0261359438492796,-0.0049685818883913,Capital Goods,1.0
2022-10-04,2724.765625,2764.0049579327324,2700.736399153412,2710.100317130658,109750.0,2859.1113403320314,2816.4938916015626,-0.2291513903704694,0.0158107889666702,-0.0053822272766459,0.0144009938222604,-0.0088188230305451,Capital Goods,1.0
2022-10-06,2774.95458984375,2791.899007814201,2727.243045328053,2738.3906250670443,197017.0,2852.152783203125,2817.4302880859377,-0.2023611860381585,0.0184195530005447,-0.0131764191423271,0.0061061964878514,-0.0171936307319476,Capital Goods,1.0
2022-10-07,2793.930419921875,2801.163767087967,2744.8810685968087,2782.435929712855,310571.0,2845.773889160156,2819.3536181640625,-0.192232139409067,0.0068382488663331,-0.004114093224033,0.0025889503598639,-0.0175556810489352,Capital Goods,1.0
2022-10-10,2749.58740234375,2778.967367061108,2728.0847692069024,2749.7359399517118,108443.0,2838.327294921875,2821.297749023437,-0.215901854561145,-0.0158711960977771,5.4021780807822495e-05,0.010685226697036,-0.007820312647097,Capital Goods,1.0
2022-10-11,2701.529296875,2768.117456992608,2694.64237641975,2763.361108001788,148745.0,2826.5034423828124,2822.012182617188,-0.2415546343971071,-0.0174782970811494,0.0228877070473794,0.0246483205622214,-0.0025492673587573,Capital Goods,1.0
2022-10-12,2744.732177734375,2754.4925995714184,2677.0045849638277,2715.054892529911,183506.0,2812.5020751953125,2823.727421875,-0.2184935091164714,0.0159920090110997,-0.010812452101961,0.0035560561850884,-0.0246754832110626,Capital Goods,1.0
2022-10-13,2715.1044921875,2752.758538232116,2697.317958294753,2744.7321842817387,108557.0,2794.2423461914063,2824.63607421875,-0.234308375037004,-0.0107943812468184,0.0109121737964377,0.0138683598192856,-0.0065509574102676,Capital Goods,1.0
2022-10-14,2721.396484375,2766.383304731078,2708.51483728978,2766.383304731078,145103.0,2778.6431640625,2824.389331054688,-0.2309497929884361,0.0023174033285292,0.016530785063614,0.016530785063614,-0.0047334694371732,Capital Goods,1.0
2022-10-17,2720.455078125,2739.43087960629,2695.286419237068,2719.910037000848,61974.0,2768.0554321289064,2824.5607568359374,-0.2314523031692245,-0.0003459276350965,-0.0002003492461737,0.0069752305905999,-0.0092516355408003,Capital Goods,1.0
2022-10-18,2797.992919921875,2822.0717405297914,2711.1409843655224,2725.360196474788,336855.0,2761.37431640625,2828.7036962890625,-0.1900636307450839,0.0285017909026881,-0.0259588660607172,0.0086057475115373,-0.0310407989019421,Capital Goods,1.0
2022-10-19,2859.576904296875,2877.11571257364,2799.330387837052,2804.235273943225,489211.0,2758.3000610351564,2833.40748046875,-0.1571909159931369,0.0220100572580146,-0.0193530834126168,0.0061333577881437,-0.021068332300941,Capital Goods,1.0
2022-10-20,2849.717529296875,2902.3342003343723,2825.5397651940807,2848.825819720492,713041.0,2756.476806640625,2837.080732421875,-0.162453719712265,-0.0034478439748149,-0.000312911566573,0.0184638198335678,-0.0084842668981159,Capital Goods,1.0
2022-10-21,2788.33154296875,2866.959231474877,2776.4903850350065,2850.8075794952583,153542.0,2751.2572509765623,2837.1857666015626,-0.1952207457306489,-0.0215410775619122,0.0224062438643826,0.0281988304814035,-0.0042466822009036,Capital Goods,1.0
2022-10-24,2792.146728515625,2820.882711808914,2774.7564557597148,2812.162778839772,22713.0,2749.441442871094,2837.3839453125,-0.193184250244347,0.001368268259381,0.0071686957278163,0.0102917167639557,-0.0062282804045743,Capital Goods,1.0
2022-10-25,2808.24853515625,2821.6256296222728,2777.7784866503102,2804.2353584328557,106724.0,2752.7535034179687,2837.302690429688,-0.1845893192397993,0.0057668196574988,-0.0014290675035183,0.0047635009147359,-0.0108501965280093,Capital Goods,1.0
2022-10-27,2853.532470703125,2865.670945489517,2806.663046205548,2834.853986203417,258648.0,2760.427978515625,2837.98541015625,-0.1604173545449934,0.0161253304256973,-0.0065457410039932,0.0042538414792949,-0.0164250538512458,Capital Goods,1.0
2022-10-28,2891.78125,2900.352403074498,2843.9209279339707,2861.6082752310567,390100.0,2771.236181640625,2838.0438818359376,-0.1400006630269506,0.0134040105341609,-0.0104340446805729,0.0029639700701766,-0.0165504642047282,Capital Goods,1.0
2022-10-31,2898.96533203125,2933.0520564607723,2891.4344259299096,2914.225033125382,332485.0,2780.733935546875,2838.626533203125,-0.1361658952417123,0.002484310329922,0.0052638439396031,0.0117582380350986,-0.0025977910181022,Capital Goods,1.0
2022-11-01,2918.43603515625,2942.9607077205883,2895.992340667575,2913.481555850323,305578.0,2789.377014160156,2839.9582861328126,-0.1257726919382281,0.0067164318627285,-0.0016976487564723,0.0084033613445377,-0.0076903157096172,Capital Goods,1.0
2022-11-02,2882.318115234375,2921.0620007539383,2870.6750881147736,2921.0620007539383,94710.0,2799.375146484375,2841.118627929688,-0.1450519589599221,-0.0123757791799405,0.0134419186122392,0.0134419186122392,-0.0040394663788367,Capital Goods,1.0
2022-11-03,2865.225341796875,2906.793380099899,2858.536793879481,2873.598364509871,164558.0,2806.3981323242188,2841.433740234375,-0.1541758549084066,-0.0059302175381533,0.0029222911688142,0.0145077728081781,-0.0023343880915136,Capital Goods,1.0
2022-11-04,2946.1318359375,2959.2116142971604,2865.225277129944,2878.4535931172304,379518.0,2814.956994628906,2843.299594726562,-0.1109890405043599,0.0282373930456324,-0.0229718989471947,0.0044396446215035,-0.0274619614168795,Capital Goods,1.0
2022-11-07,2908.67578125,2985.9656628625025,2894.704293955432,2960.896189668704,268429.0,2820.6942626953123,2844.1834716796875,-0.1309825861310595,-0.0127136383479529,0.0179533273372469,0.0265721886608094,-0.0048033842013713,Capital Goods,1.0
2022-11-09,2889.848876953125,2933.0520375161545,2877.214953480716,2931.565693578224,155521.0,2827.707336425781,2844.836474609375,-0.1410321381516757,-0.0064726720036098,0.0144356395096627,0.0149499722658785,-0.0043718284278344,Capital Goods,1.0
2022-11-10,2892.227294921875,2915.2160337520977,2860.617567352096,2889.650868553139,190878.0,2837.242236328125,2844.811708984375,-0.1397625701586154,0.000823025033495,-0.0008908104744256,0.0079484551129802,-0.0109291989690019,Capital Goods,1.0
2022-11-11,2890.6416015625,2940.929570757195,2881.2280900876312,2906.6940674834223,298034.0,2844.537707519531,2846.1860791015624,-0.1406089922603323,-0.0005482602844386,0.0055532536140923,0.0173968191585953,-0.0032565474287025,Capital Goods,1.0
2022-11-14,2877.859130859375,2915.166266284189,2867.652854279833,2896.339243398454,139337.0,2852.675439453125,2846.59630859375,-0.147432105729092,-0.0044220185221909,0.0064214791964332,0.0129635029820496,-0.0035464823382422,Capital Goods,1.0
2022-11-15,2823.855224609375,2891.3846843934584,2818.60342788064,2890.4433816585783,261616.0,2857.798376464844,2845.1882470703126,-0.1762586752286745,-0.0187653056645179,0.0235805846096144,0.0239139241968131,-0.0018597967356708,Capital Goods,1.0
2022-11-16,2853.87939453125,2882.466596257498,2805.374846417,2831.9804982499622,436525.0,2864.469592285156,2844.5184033203127,-0.160232171202955,0.0106323332939379,-0.0076733783225918,0.0100169620976375,-0.0169960048792521,Capital Goods,1.0
2022-11-17,2843.772216796875,2878.552761735109,2834.804801899675,2848.776289774877,269028.0,2866.7585571289064,2843.22033203125,-0.1656272487378248,-0.0035415574161062,0.0017596602668965,0.0122304257467604,-0.0031533520315845,Capital Goods,1.0
2022-11-18,2812.460205078125,2875.580232789884,2802.0062037462417,2857.644918168285,223185.0,2864.402722167969,2840.9908203125,-0.1823411856483106,-0.0110107312863541,0.016065903086762,0.022442994072517,-0.0037170308447415,Capital Goods,1.0
2022-11-21,2785.953369140625,2819.0987880541943,2765.590410354748,2814.094715459825,498176.0,2861.2145141601563,2838.427373046875,-0.1964901834046789,-0.0094247861319565,0.0101011548258183,0.0118973344208535,-0.0073091527702627,Capital Goods,1.0
2022-11-22,2777.976806640625,2812.460034218472,2763.65840849097,2799.9250552513945,345042.0,2860.69677734375,2835.5567431640625,-0.2007479667622302,-0.0028631356821526,0.0079008034042269,0.0124130725265294,-0.0051542540295611,Capital Goods,1.0
2022-11-23,2744.5341796875,2773.0224395181763,2666.996568148355,2762.667624763315,1439718.0,2858.316149902344,2832.477041015625,-0.2185991978500345,-0.0120384831411054,0.0066071121321868,0.0103799981947829,-0.028251647260583,Capital Goods,1.0
2022-11-24,2791.007080078125,2821.427780359573,2754.888969799473,2765.689881189442,624298.0,2857.4540771484376,2829.5370556640623,-0.1937925794777288,0.0169328918308157,-0.0090709905644432,0.0108995424979703,-0.0129408880889119,Capital Goods,1.0
2022-11-25,2753.254150390625,2817.9597080726157,2724.9640209891254,2791.0071431306374,492784.0,2852.4401611328126,2824.106948242188,-0.2139445930452579,-0.0135266334352843,0.0137121350510471,0.0235014837525298,-0.010275160902776,Capital Goods,1.0
2022-11-28,2739.530029296875,2785.904008897397,2730.066924436324,2754.690785962925,250002.0,2844.827600097656,2817.2915673828124,-0.2212703470138362,-0.0049846909671607,0.0055340720867882,0.016927713551081,-0.0034542803909252,Capital Goods,1.0
2022-11-29,2753.40234375,2767.3740724778354,2726.350837740455,2746.713796534791,193531.0,2837.549450683594,2811.69201171875,-0.2138654893938734,0.0050637570330577,-0.0024291935504417,0.0050743505610613,-0.0098247559318562,Capital Goods,1.0
2022-11-30,2749.6865234375,2780.453889450251,2740.619922739079,2759.0010900283346,471797.0,2829.1119750976563,2808.0415478515624,-0.2158489450348483,-0.0013495377168304,0.0033875012702138,0.011189408592761,-0.0032973215750741,Capital Goods,1.0
2022-12-01,2749.6865234375,2765.39232018607,2719.4146053736886,2762.617763288418,435756.0,2822.4803955078123,2804.4029736328125,-0.2158489450348483,0.0,0.0047028051163999,0.005711849919872,-0.0110092251628622,Capital Goods,1.0
2022-12-02,2741.561279296875,2751.123328132014,2701.033733044901,2750.727066532258,300778.0,2816.2971923828127,2800.812958984375,-0.2201860926818447,-0.0029549710744726,0.003343272792988,0.0034878114552272,-0.0147826519720791,Capital Goods,1.0
2022-12-05,2738.935546875,2759.744361480935,2716.045754041291,2751.7180076514646,176076.0,2805.9373779296875,2797.868017578125,-0.2215876738525861,-0.0009577507684046,0.0046669447154565,0.0075974093766744,-0.0083571856445564,Capital Goods,1.0
2022-12-06,2738.588623046875,2749.736202245166,2724.9638040267414,2740.718952526479,163353.0,2797.433020019532,2794.7853369140626,-0.2217728571946246,-0.0001266637429715,0.0007778932044324,0.0040705563093623,-0.0049751243781094,Capital Goods,1.0
2022-12-07,2878.899658203125,2921.1612738957983,2796.3579768088416,2796.3579768088416,2850668.0,2796.8855590820312,2795.794072265625,-0.1468766860220069,0.0512347980910488,-0.0286712602709474,0.0146797807183911,-0.0286712602709474,Capital Goods,1.0
2022-12-08,2919.031005859375,2931.0702951931357,2858.2394410022307,2883.507288374585,563086.0,2798.2257446289063,2799.3345458984377,-0.1254551044614176,0.0139398216057652,-0.0121696951534543,0.0041244129677258,-0.0208259400928312,Capital Goods,1.0
2022-12-09,2939.98828125,2967.733367827351,2910.112865149071,2923.143050113751,711278.0,2800.693078613281,2804.1334521484373,-0.1142683885825131,0.0071795316146205,-0.0057296932928885,0.0094371418941692,-0.0101617466611897,Capital Goods,1.0
2022-12-12,3010.68896484375,3027.137693328353,2928.2462239320253,2932.5567183084854,889270.0,2807.3345703125,2810.8348876953123,-0.0765293006015725,0.0240479474168822,-0.0259516168716283,0.0054634433103775,-0.0273833470924498,Capital Goods,1.0
2022-12-13,2962.92724609375,3029.46605019912,2937.560456482968,3008.409512555257,585071.0,2814.2881713867187,2815.9132275390625,-0.1020238731347656,-0.0158640494942255,0.0153504499718883,0.0224571170936083,-0.0085613946964864,Capital Goods,1.0
2022-12-14,3000.8291015625,3014.8008307746827,2950.392596099135,2967.188233527092,441596.0,2821.6356567382813,2821.0183203125,-0.0817923649587611,0.0127920304215092,-0.0112105244573545,0.004655956317175,-0.0168075234398064,Capital Goods,1.0
2022-12-15,2939.492919921875,2997.4603346582408,2928.3949333473943,2997.4603346582408,195976.0,2826.4216918945312,2826.1610693359376,-0.1145328058949664,-0.0204397450053679,0.0197202090005055,0.0197202090005055,-0.0037754765453817,Capital Goods,1.0
2022-12-16,2868.693603515625,2927.7015105573137,2858.437732825492,2920.220197138141,435305.0,2829.233361816406,2829.03962890625,-0.1523245427641432,-0.0240855543234755,0.0179616929320614,0.0205696094450009,-0.0035751014599694,Capital Goods,1.0
2022-12-19,2929.583984375,2937.957007078154,2841.8896895611365,2868.693474382187,216894.0,2836.414892578125,2832.132216796875,-0.1198220643772428,0.0212258223690229,-0.0207846951367749,0.0028580927352865,-0.0299340436326737,Capital Goods,1.0
2022-12-20,2928.840576171875,2959.756480076728,2906.4462319137097,2914.2248615483327,414924.0,2843.958081054688,2834.830419921875,-0.1202188858244681,-0.0002537589661501,-0.0049902731963122,0.0105556800040176,-0.0076461465469847,Capital Goods,1.0
2022-12-21,2858.18994140625,2960.698085032834,2837.9757596136737,2938.006663220679,157018.0,2849.640869140625,2837.002470703125,-0.1579312584041999,-0.0241223900475895,0.0279256184685747,0.0358647065898458,-0.0070723717481948,Capital Goods,1.0
2022-12-22,2835.0029296875,2883.5072384594373,2821.179979453734,2864.6802152530013,194986.0,2851.8406616210937,2839.671943359375,-0.1703081779867195,-0.0081124810436292,0.010468167512184,0.0171090859427378,-0.0048758151496122,Capital Goods,1.0
2022-12-23,2761.824951171875,2834.7053916038644,2748.3489123408817,2824.05326088299,204272.0,2852.2692016601563,2840.013798828125,-0.2093696131679869,-0.0258123114263205,0.0225315908181329,0.0263885082220962,-0.0048793964386755,Capital Goods,1.0
2022-12-26,2808.001220703125,2852.7400797303544,2790.363222969792,2790.363222969792,518200.0,2855.692761230469,2841.8717333984373,-0.1847213324174804,0.0167194772831843,-0.0062813354934783,0.0159326351774258,-0.0062813354934783,Capital Goods,1.0
2022-12-27,2826.927001953125,2843.8714197228387,2788.034335324511,2824.0535004216345,183815.0,2859.368994140625,2843.98234375,-0.1746190011895979,0.0067399476575943,-0.0010164753209068,0.0059939353785953,-0.0137579309977735,Capital Goods,1.0
2022-12-28,2835.1015625,2855.4149274109545,2809.1897328075897,2822.517233597288,109566.0,2863.63974609375,2846.2752734375,-0.1702555290984834,0.00289167726695,-0.0044387577041914,0.0071649514005565,-0.0091396477766959,Capital Goods,1.0
